timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.31220293045043945,-3.6126928329467773,-64,7950.0,9.213447570800781,122,9965.0
10,0.31238508224487305,-3.7207837104797363,-57,7950.0,5.0079755783081055,58,9965.0
20,0.31255650520324707,-2.5161831378936768,-27,7950.0,1.6469552516937256,4,9965.0
30,0.31262752413749695,-0.15059009194374084,8,7950.0,-2.0067453384399414,-41,9965.0
40,0.3127450942993164,2.278747081756592,53,7950.0,-4.376109600067139,-88,9965.0
50,0.312863290309906,4.186335563659668,77,7950.0,-6.715564250946045,-114,9965.0
60,0.3129715919494629,4.195700645446777,71,7950.0,-8.845383644104004,-148,9965.0
70,0.31305599212646484,2.7729439735412598,33,7950.0,-9.526411056518555,-160,9965.0
80,0.31332170963287354,0.8186174631118774,-2,7950.0,-10.665042877197266,-178,9965.0
90,0.31341904401779175,-1.432913899421692,-31,7950.0,-11.628061294555664,-185,9965.0
100,0.31348690390586853,-2.6666617393493652,-35,7950.0,-11.81749439239502,-187,9965.0
110,0.31353873014450073,-2.3935089111328125,-36,7950.0,-12.205288887023926,-197,9965.0
120,0.3140076994895935,-1.4876755475997925,-18,7950.0,-11.841497421264648,-191,9965.0
130,0.3142254054546356,-0.21533894538879395,-11,7950.0,-10.623260498046875,-161,9965.0
140,0.3143444359302521,-0.29112550616264343,1,7950.0,-7.87734317779541,-103,9965.0
150,0.3144753873348236,-0.0035065861884504557,-1,7950.0,-3.7013936042785645,-40,9965.0
160,0.3136350214481354,-0.21299995481967926,-8,7950.0,0.7650918960571289,33,9965.0
170,0.3137368857860565,-0.7534608244895935,-7,7950.0,4.93221378326416,91,9965.0
180,0.313813179731369,-0.3567314147949219,0,7950.0,9.16734504699707,162,9965.0
190,0.3138682246208191,1.0743149518966675,25,7950.0,11.094100952148438,187,9965.0
200,0.31390029191970825,2.130702495574951,41,7950.0,12.38762092590332,209,9965.0
210,0.3134513199329376,2.8595190048217773,54,7950.0,10.941183090209961,162,9965.0
220,0.31348106265068054,5.665251731872559,72,7950.0,1.2249675989151,-10,9965.0
230,0.31359225511550903,4.334527969360352,64,7950.0,-9.095667839050293,-228,9965.0
240,0.3137519955635071,1.58981192111969,47,7950.0,-28.114559173583984,-561,9965.0
250,0.31242743134498596,1.9574917554855347,34,7950.0,-44.73291015625,-857,9965.0
260,0.31265440583229065,-1.1819456815719604,68,7950.0,-63.07797622680664,-1146,9965.0
270,0.312892884016037,5.27006196975708,96,7950.0,-77.82999420166016,-1218,9965.0
280,0.3126817047595978,7.105403423309326,131,7950.0,-72.8744125366211,-1239,9965.0
290,0.31337228417396545,10.02631664276123,134,7950.0,-67.09590911865234,-972,9965.0
300,0.3157765865325928,10.313511848449707,158,7950.0,-51.11226272583008,-619,9965.0
310,0.31632015109062195,11.024097442626953,193,7950.0,-28.522233963012695,-195,9965.0
320,0.31672096252441406,10.286965370178223,136,7950.0,-3.211240768432617,228,9965.0
330,0.31723350286483765,9.097513198852539,122,7950.0,22.189403533935547,587,9965.0
340,0.3196215033531189,2.7840075492858887,-36,7950.0,36.39326095581055,617,9965.0
350,0.3204142153263092,-1.9802671670913696,-16,7950.0,39.0770378112793,542,9965.0
360,0.3211124837398529,-3.2311015129089355,-69,7950.0,34.1193962097168,485,9965.0
370,0.32208216190338135,-9.046133995056152,-156,7950.0,18.864822387695312,300,9965.0
381,0.3221431076526642,-14.5783052444458,-218,7950.0,4.026073455810547,50,9965.0
390,0.3227372467517853,-18.194007873535156,-318,7950.0,1.1293519735336304,-11,9965.0
400,0.323382169008255,-21.81747817993164,-363,7950.0,0.9167370796203613,-23,9965.0
410,0.3239498734474182,-14.430112838745117,-128,7950.0,-1.9263554811477661,-149,9965.0
420,0.32465338706970215,0.0230523981153965,50,7950.0,-6.725849151611328,-250,9965.0
430,0.32303571701049805,13.09203052520752,401,7950.0,-7.218524932861328,-161,9965.0
440,0.32324305176734924,28.573558807373047,530,7950.0,1.0533849000930786,78,9965.0
450,0.3234672248363495,36.415863037109375,629,7950.0,15.072921752929688,92,9965.0
460,0.32380396127700806,37.39732360839844,601,7950.0,20.798341751098633,303,9965.0
470,0.32227519154548645,22.482044219970703,243,7950.0,24.337474822998047,252,9965.0
480,0.32240208983421326,-0.016371363773941994,37,7950.0,24.990379333496094,217,9965.0
490,0.32258185744285583,-18.995994567871094,-377,7950.0,20.638601303100586,280,9965.0
500,0.3228263556957245,-29.954580307006836,-476,7950.0,14.065733909606934,-27,9965.0
510,0.3235401213169098,-31.144563674926758,-530,7950.0,-0.7773711681365967,-107,9965.0
520,0.32149508595466614,-25.148767471313477,-411,7950.0,-14.48228931427002,-273,9965.0
530,0.32178327441215515,-9.68481159210205,-78,7950.0,-24.06095314025879,-295,9965.0
540,0.32210472226142883,6.478404521942139,161,7950.0,-28.541378021240234,-317,9965.0
550,0.32273805141448975,19.647249221801758,362,7950.0,-24.296268463134766,-323,9965.0
560,0.3207853436470032,22.731996536254883,288,7950.0,-17.27817726135254,-115,9965.0
570,0.32108747959136963,14.082829475402832,94,7950.0,-9.561600685119629,-44,9965.0
580,0.3215441405773163,3.2893216609954834,-59,7950.0,-0.8608203530311584,203,9965.0
590,0.32202327251434326,-4.415792942047119,-95,7950.0,7.15495491027832,203,9965.0
601,0.32267266511917114,-8.53796100616455,-171,7950.0,7.772336006164551,205,9965.0
610,0.32300010323524475,-5.396432399749756,-105,7950.0,6.3195624351501465,136,9965.0
620,0.32331252098083496,-10.462377548217773,-297,7950.0,5.958054065704346,189,9965.0
630,0.32365095615386963,-14.964944839477539,-247,7950.0,7.481274604797363,110,9965.0
640,0.32390889525413513,-16.443645477294922,-312,7950.0,6.882286548614502,71,9965.0
650,0.3231552839279175,-16.9586124420166,-166,7950.0,3.6930959224700928,-156,9965.0
660,0.3231458067893982,-13.933135986328125,-203,7950.0,-5.751455783843994,-156,9965.0
670,0.32316210865974426,-9.968393325805664,-76,7950.0,-6.477632522583008,-115,9965.0
680,0.3229010999202728,-2.6923136711120605,31,7950.0,-7.690702438354492,-74,9965.0
690,0.32361388206481934,12.591849327087402,236,7950.0,-2.244316577911377,-2,9965.0
700,0.3239366114139557,26.047155380249023,414,7950.0,8.224919319152832,370,9965.0
710,0.32374560832977295,35.43647003173828,595,7950.0,18.87995719909668,280,9965.0
720,0.3235451877117157,39.014671325683594,583,7950.0,28.333024978637695,311,9965.0
730,0.32317879796028137,37.55824279785156,637,7950.0,26.82402801513672,449,9965.0
740,0.32191652059555054,19.053258895874023,267,7950.0,25.615402221679688,301,9965.0
750,0.3217138648033142,-1.6405940055847168,-94,7950.0,14.803295135498047,238,9965.0
760,0.32149919867515564,-16.404027938842773,-329,7950.0,-1.09383225440979,-47,9965.0
770,0.3213965892791748,-20.339460372924805,-423,7950.0,-17.422882080078125,-196,9965.0
780,0.32008689641952515,-15.180582046508789,-214,7950.0,-26.447526931762695,-462,9965.0
790,0.3200874924659729,0.4874880015850067,66,7950.0,-27.207599639892578,-573,9965.0
800,0.32012495398521423,16.739540100097656,377,7950.0,-24.684892654418945,-375,9965.0
810,0.32036295533180237,15.138602256774902,232,7950.0,-21.908018112182617,-429,9965.0
820,0.3200903832912445,-3.690220355987549,-157,7950.0,-24.00362777709961,-305,9965.0
830,0.3205287456512451,-18.99894905090332,-334,7950.0,-24.350696563720703,-345,9965.0
840,0.3209567070007324,-28.450740814208984,-593,7950.0,-22.38941192626953,-311,9965.0
850,0.3214293122291565,-33.05364227294922,-590,7950.0,-18.813568115234375,-172,9965.0
860,0.32199400663375854,-33.81810760498047,-546,7950.0,-13.503999710083008,-235,9965.0
870,0.3249729871749878,-25.23347282409668,-445,7950.0,-1.167646884918213,-21,9965.0
880,0.32618436217308044,-16.099830627441406,-132,7950.0,10.545494079589844,136,9965.0
890,0.32697927951812744,-4.985499858856201,-32,7950.0,14.027079582214355,233,9965.0
900,0.3279828429222107,5.755324840545654,213,7950.0,11.086831092834473,239,9965.0
910,0.32838311791419983,12.218615531921387,204,7950.0,7.41878604888916,94,9965.0
920,0.32883065938949585,11.803716659545898,116,7950.0,4.747747898101807,122,9965.0
930,0.32929521799087524,12.863011360168457,263,7950.0,6.672613143920898,-17,9965.0
940,0.32968196272850037,18.583293914794922,314,7950.0,2.876410961151123,16,9965.0
950,0.329855352640152,20.33863639831543,397,7950.0,-3.718777894973755,-19,9965.0
960,0.3303402364253998,18.250852584838867,268,7950.0,-6.792102336883545,-100,9965.0
970,0.3303256034851074,15.742817878723145,174,7950.0,-5.072795867919922,57,9965.0
980,0.3302711248397827,13.939817428588867,259,7950.0,-2.2980494499206543,-57,9965.0
990,0.3302636444568634,10.894845008850098,115,7950.0,-0.716314435005188,-116,9965.0
1000,0.32853254675865173,4.996757507324219,109,7950.0,5.559260845184326,85,9965.0
1010,0.32834842801094055,5.393885612487793,195,7950.0,9.37338924407959,31,9965.0
1020,0.3281903564929962,5.28623104095459,68,7950.0,10.135004043579102,141,9965.0
1030,0.3281206786632538,7.070098876953125,188,7950.0,7.558234691619873,143,9965.0
1041,0.328138142824173,-0.917012631893158,-40,7950.0,3.752826690673828,43,9965.0
1050,0.32831820845603943,-10.328509330749512,-331,7950.0,-3.809360980987549,29,9965.0
1060,0.3287108242511749,-23.0432186126709,-408,7950.0,-10.207011222839355,-118,9965.0
1070,0.32921546697616577,-26.44430160522461,-500,7950.0,-13.282196044921875,-140,9965.0
1080,0.32981520891189575,-24.882131576538086,-453,7950.0,-13.479159355163574,-209,9965.0
1090,0.3295236825942993,-17.95823097229004,-254,7950.0,-12.060288429260254,-302,9965.0
1100,0.3301571011543274,-14.446124076843262,-206,7950.0,-6.142164707183838,-125,9965.0
1110,0.3307892978191376,-13.639932632446289,-134,7950.0,0.9973070621490479,1,9965.0
1120,0.3314681947231293,-18.164396286010742,-350,7950.0,9.340335845947266,142,9965.0
1130,0.33283501863479614,-19.548320770263672,-349,7950.0,14.597639083862305,409,9965.0
1140,0.3333466947078705,-12.366891860961914,-165,7950.0,17.94682502746582,282,9965.0
1150,0.33377891778945923,0.8182573318481445,59,7950.0,15.448582649230957,164,9965.0
1160,0.33425286412239075,12.392080307006836,332,7950.0,13.144264221191406,179,9965.0
1170,0.3345642685890198,18.99701499938965,293,7950.0,6.375063896179199,160,9965.0
1180,0.3324837386608124,25.760168075561523,429,7950.0,8.506675720214844,203,9965.0
1190,0.3324209153652191,31.13823127746582,560,7950.0,10.371909141540527,-25,9965.0
1200,0.3322269916534424,31.869592666625977,545,7950.0,12.753937721252441,256,9965.0
1210,0.3317975699901581,28.18975830078125,393,7950.0,18.68682289123535,441,9965.0
1220,0.33036819100379944,20.233381271362305,235,7950.0,13.68743896484375,161,9965.0
1230,0.32968154549598694,7.850395202636719,20,7950.0,-0.23722533881664276,-183,9965.0
1240,0.32933422923088074,-8.199647903442383,-193,7950.0,-13.548860549926758,-289,9965.0
1250,0.32881537079811096,-21.00552749633789,-293,7950.0,-16.83176612854004,-201,9965.0
1261,0.32706841826438904,-23.264925003051758,-386,7950.0,-11.428112983703613,-132,9965.0
1270,0.32647955417633057,-20.385967254638672,-410,7950.0,-3.554201602935791,77,9965.0
1280,0.32609471678733826,-14.5589599609375,-183,7950.0,9.217719078063965,198,9965.0
1290,0.3260759115219116,-4.2398786544799805,29,7950.0,21.17323875427246,342,9965.0
1300,0.3261227309703827,5.193493366241455,133,7950.0,25.108556747436523,397,9965.0
1310,0.3268842101097107,12.748921394348145,227,7950.0,21.82029914855957,330,9965.0
1320,0.3269366919994354,14.551618576049805,222,7950.0,15.455471992492676,158,9965.0
1330,0.32712817192077637,15.489300727844238,289,7950.0,3.0055184364318848,-46,9965.0
1340,0.32735925912857056,8.835779190063477,154,7950.0,-13.079108238220215,-122,9965.0
1350,0.3277227580547333,-0.3594152629375458,-134,7950.0,-25.409934997558594,-556,9965.0
1360,0.3280874192714691,-10.728436470031738,-180,7950.0,-32.37388229370117,-582,9965.0
1370,0.3283883035182953,-11.090319633483887,-88,7950.0,-29.353235244750977,-394,9965.0
1380,0.32864680886268616,-5.93651008605957,-109,7950.0,-21.560102462768555,-225,9965.0
1390,0.32878273725509644,0.3239951431751251,-63,7950.0,-12.077901840209961,-227,9965.0
1400,0.3303963840007782,3.943694829940796,112,7950.0,-2.276240110397339,-8,9965.0
1410,0.33021000027656555,11.357415199279785,281,7950.0,11.901989936828613,382,9965.0
1420,0.3298932611942291,18.475696563720703,282,7950.0,27.94370460510254,559,9965.0
1430,0.3294605016708374,19.427478790283203,248,7950.0,36.9858512878418,561,9965.0
