timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.27015653252601624,0.2660982608795166,-1,9918.0,1.4320557117462158,25,8384.0
10,0.27016642689704895,0.21860074996948242,0,9918.0,1.7376500368118286,27,8384.0
20,0.27017876505851746,-0.3002013862133026,-1,9918.0,1.5949493646621704,22,8384.0
30,0.27020353078842163,-0.09102759510278702,3,9918.0,1.4853154420852661,24,8384.0
40,0.2708457410335541,0.008908046409487724,6,9918.0,1.5328030586242676,25,8384.0
50,0.27117806673049927,-0.13562588393688202,1,9918.0,1.4149843454360962,23,8384.0
60,0.2713049352169037,-0.05367669463157654,4,9918.0,0.9777529835700989,9,8384.0
70,0.27140966057777405,0.8534108996391296,19,9918.0,-0.27603375911712646,-4,8384.0
80,0.2714875042438507,1.9465874433517456,46,9918.0,-1.6465401649475098,-41,8384.0
90,0.2701500952243805,1.4375172853469849,28,9918.0,-2.4740617275238037,-27,8384.0
100,0.27017295360565186,5.590646743774414,96,9918.0,-6.829769611358643,-138,8384.0
110,0.270250141620636,5.831992149353027,145,9918.0,-6.2136454582214355,-166,8384.0
120,0.2702871859073639,6.375479221343994,129,9918.0,-8.476411819458008,-153,8384.0
130,0.2689807116985321,7.433636665344238,109,9918.0,-10.581945419311523,-164,8384.0
140,0.2689657509326935,7.435885429382324,123,9918.0,-11.267744064331055,-174,8384.0
150,0.26897209882736206,6.448879718780518,107,9918.0,-11.329216957092285,-170,8384.0
160,0.26901721954345703,4.0180983543396,59,9918.0,-11.282036781311035,-128,8384.0
170,0.2689817249774933,4.683295249938965,92,9918.0,-8.589683532714844,-64,8384.0
180,0.2689243257045746,3.339054584503174,96,9918.0,-1.332001805305481,-89,8384.0
190,0.2688688635826111,1.989245057106018,14,9918.0,-1.4244579076766968,14,8384.0
200,0.2688305377960205,0.7319978475570679,-24,9918.0,1.9594333171844482,87,8384.0
210,0.26880311965942383,-0.9485998153686523,28,9918.0,5.8942790031433105,51,8384.0
220,0.2688624858856201,0.371945321559906,-39,9918.0,6.208786487579346,169,8384.0
230,0.2688262462615967,-0.12951572239398956,65,9918.0,8.23222827911377,85,8384.0
240,0.2687945067882538,2.0289478302001953,-6,9918.0,7.935220718383789,192,8384.0
