10082441,0.132,4091.7969,539.9858
10082479,0.1848,4086.9141,755.0781
10082515,0.132,4086.9141,539.3415
10082553,0.132,4086.9141,539.3415
10082590,0.1056,4082.0313,430.9577
10082628,0.1056,4082.0313,430.9577
10082665,0.132,3906.25,515.4996
10082703,0.1056,4086.9141,431.4732
10082741,0.1584,4091.7969,647.983
10082778,0.1584,4091.7969,647.983
10082816,0.132,4086.9141,539.3415
10082852,0.132,4086.9141,539.3415
10082890,0.132,4091.7969,539.9858
10082927,0.1584,4135.7422,654.9423
10082965,0.1848,4091.7969,755.9802
10083003,0.132,4086.9141,539.3415
10083040,0.1056,4086.9141,431.4732
10083078,0.1056,4086.9141,431.4732
10083115,0.1584,4101.5625,649.5295
10083152,0.1848,4077.1484,753.2739
10083189,0.1848,4082.0313,754.176
10083227,0.132,4091.7969,539.9858
10083264,0.1584,4082.0313,646.4365
10083302,0.1584,4086.9141,647.2098
10083340,0.132,4082.0313,538.6971
10083377,0.132,4096.6797,540.6302
10083415,0.1848,4086.9141,755.0781
10083451,0.1848,4086.9141,755.0781
10083489,0.1848,4091.7969,755.9802
10083526,0.132,4008.7891,529.0315
10083564,0.132,4091.7969,539.9858
10083602,0.1848,4082.0313,754.176
10083639,0.0792,4091.7969,323.9915
10083677,0.132,4091.7969,539.9858
10083714,0.132,4086.9141,539.3415
10083751,0.1848,4135.7422,764.0994
10083788,0.132,4086.9141,539.3415
10083826,0.1584,4086.9141,647.2098
10083863,0.132,4091.7969,539.9858
10083901,0.1848,4086.9141,755.0781
10083939,0.1584,4086.9141,647.2098
10083976,0.1584,4096.6797,648.7563
10084014,0.1584,4067.3828,644.1168
10084050,0.132,4121.0938,543.8521
10084088,0.1584,4091.7969,647.983
10084125,0.1584,4086.9141,647.2098
10084163,0.132,4077.1484,538.0527
10084201,0.132,4082.0313,538.6971
10084238,0.1584,4091.7969,647.983
10084276,0.1584,4091.7969,647.983
10084313,0.132,4091.7969,539.9858
10084350,0.1584,4091.7969,647.983
10084387,0.1056,4096.6797,432.5042
10084425,0.1584,4033.2031,638.704
10084462,0.1056,4091.7969,431.9887
10084500,0.1584,4082.0313,646.4365
10084538,0.1584,4091.7969,647.983
10084575,0.132,4086.9141,539.3415
10084613,0.1848,4091.7969,755.9802
10084649,0.132,4091.7969,539.9858
10084687,0.1848,4091.7969,755.9802
10084724,0.132,4086.9141,539.3415
10084762,0.1848,4096.6797,756.8823
10084800,0.1848,4086.9141,755.0781
10084837,0.1056,4086.9141,431.4732
10084875,0.132,4091.7969,539.9858
10084912,0.132,4086.9141,539.3415
10084950,0.1848,4082.0313,754.176
10084986,0.1584,4091.7969,647.983
10085024,0.1056,4179.6875,441.2677
10085061,0.1056,4086.9141,431.4732
10085099,0.1584,4082.0313,646.4365
10085137,0.132,4091.7969,539.9858
10085174,0.132,4091.7969,539.9858
10085212,0.132,4082.0313,538.6971
10085249,0.132,4121.0938,543.8521
10085286,0.0792,4086.9141,323.6049
10085323,0.1056,4096.6797,432.5042
10085361,0.1584,4082.0313,646.4365
10085399,0.132,4086.9141,539.3415
10085436,0.1584,4096.6797,648.7563
10085474,0.1848,4086.9141,755.0781
10085511,0.1056,4072.2656,429.9267
10085549,0.1056,4082.0313,430.9577
10085585,0.1584,4101.5625,649.5295
10085623,0.1848,4082.0313,754.176
10085660,0.1584,4101.5625,649.5295
10085698,0.1056,4086.9141,431.4732
10085736,0.132,4101.5625,541.2746
10085773,0.1584,4091.7969,647.983
10085811,0.132,4086.9141,539.3415
10085848,0.1056,4096.6797,432.5042
10085885,0.132,4086.9141,539.3415
10085922,0.1584,4072.2656,644.89
10085960,0.132,4082.0313,538.6971
10085998,0.1584,4077.1484,645.6633
10086035,0.1584,4091.7969,647.983
10086073,0.1056,4091.7969,431.9887
