timestamp,kalman.stateX,kalman.stateY,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro,yVariance
0,0.0,0.0,0.0,5.982300758361816,131,7807.0,1.5193697214126587,37,9888.0
10,9.791459888219833e-05,-0.00037284308928065,2.7120113372802734e-06,9.368508338928223,153,7807.0,1.6857653856277466,33,9888.0
20,0.0002135508693754673,-0.0009497568535152823,9.5367431640625e-06,7.755614280700684,119,7807.0,0.5660263299942017,12,9888.0
30,0.00025730812922120094,-0.0007423241913784295,1.817941665649414e-05,5.00958776473999,75,7807.0,-0.39630424976348877,-14,9888.0
40,0.00032814871519804,-0.00036347503191791475,0.0007943511009216309,1.6438844203948975,22,7807.0,-1.7044063806533813,-35,9888.0
50,0.00023491866886615753,-0.000465345656266436,0.0008094906806945801,-0.9227105975151062,-24,7807.0,-3.0152971744537354,-59,9888.0
60,6.077578291296959e-05,-0.00041301207966171205,0.0008414685726165771,-3.602353096008301,-66,7807.0,-5.006139278411865,-87,9888.0
70,-0.0002429378218948841,-0.0001941257214639336,0.000894695520401001,-5.348880290985107,-100,7807.0,-5.618947505950928,-87,9888.0
80,2.9975082725286484e-05,0.00013944771490059793,0.0002516210079193115,-8.034832954406738,-139,7807.0,-3.411776542663574,-28,9888.0
90,-0.00019124848768115044,0.0006405424792319536,0.00024712085723876953,-9.227530479431152,-150,7807.0,1.8356082439422607,61,9888.0
100,0.0006197593174874783,0.000519697194249602,0.00020754337310791016,-7.885444164276123,-115,7807.0,6.332503795623779,115,9888.0
110,0.0010062912479043007,0.0010175156930927187,0.0001303553581237793,-5.376055717468262,-61,7807.0,7.699125289916992,124,9888.0
120,0.000823246780782938,-3.959631430916488e-05,0.0004918575286865234,-2.7429258823394775,-40,7807.0,7.338376998901367,122,9888.0
130,0.0012788809835910797,0.00013063102960586548,0.0004950761795043945,-1.799743413925171,-13,7807.0,7.832540035247803,132,9888.0
140,0.0017716900911182165,0.00024094880791381001,0.0005103945732116699,1.8727110624313354,51,7807.0,7.526871204376221,122,9888.0
150,0.002252154750749469,0.00012588867684826255,0.0005201399326324463,5.885465621948242,99,7807.0,5.821330547332764,94,9888.0
160,0.0012223701924085617,-0.00023916547070257366,0.0006317496299743652,7.423562526702881,133,7807.0,3.625354766845703,60,9888.0
170,0.0015062023885548115,-0.0007046376413200051,0.0011008977890014648,9.149925231933594,157,7807.0,2.1406288146972656,28,9888.0
180,0.0016449049580842257,-0.0005803881504107267,0.001137375831604004,9.011256217956543,145,7807.0,-1.020256519317627,-22,9888.0
190,0.001591831212863326,-0.0011606727784965187,0.0012049376964569092,6.361686706542969,93,7807.0,-3.545125961303711,-83,9888.0
200,0.002149945357814431,-0.0008577495173085481,0.0012745559215545654,2.665339946746826,10,7807.0,-7.157459735870361,-131,9888.0
210,0.0017488920129835606,-0.000319362006848678,0.0012182891368865967,-2.748990297317505,-42,7807.0,-11.072216033935547,-190,9888.0
