timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.28310418128967285,-0.2520003914833069,2,6266.0,0.7186267375946045,16,9897.0
10,0.28310805559158325,-0.2878478169441223,-3,6266.0,0.5670126080513,16,9897.0
20,0.2831105589866638,-0.891202449798584,-17,6266.0,0.610186755657196,10,9897.0
30,0.2830328047275543,-0.7968541383743286,-10,6266.0,0.23342113196849823,11,9897.0
40,0.28303301334381104,-0.6036450862884521,4,6266.0,-0.13099625706672668,-7,9897.0
50,0.28303009271621704,0.022518215700984,-2,6266.0,-0.2502438426017761,-4,9897.0
60,0.28303980827331543,0.49777886271476746,14,6266.0,-0.1145164892077446,-1,9897.0
70,0.2822321057319641,0.5163549780845642,13,6266.0,-0.20158186554908752,-5,9897.0
80,0.28219443559646606,0.6818561553955078,16,6266.0,-0.07406570017337799,1,9897.0
90,0.28215864300727844,0.5890171527862549,14,6266.0,-0.19312554597854614,-4,9897.0
100,0.28212451934814453,0.3091754615306854,7,6266.0,-0.3167549669742584,-12,9897.0
110,0.28209009766578674,-0.3194907307624817,-7,6266.0,-0.18422912061214447,-1,9897.0
120,0.2820160984992981,-0.23305153846740723,-11,6266.0,-0.5841914415359497,-12,9897.0
130,0.2819790840148926,-0.7220386266708374,-10,6266.0,-0.38469022512435913,-9,9897.0
140,0.2819395363330841,-0.7248245477676392,-17,6266.0,-0.47628360986709595,-3,9897.0
150,0.28192809224128723,-0.2974916398525238,0,6266.0,-0.05049121379852295,-6,9897.0
160,0.2842884361743927,0.020823698490858078,-1,6266.0,-0.18163861334323883,3,9897.0
170,0.2843640446662903,-0.14837810397148132,0,6266.0,-0.6825910806655884,-16,9897.0
180,0.28442156314849854,0.5866444706916809,17,6266.0,-3.5058255195617676,-78,9897.0
190,0.28452640771865845,0.4079205393791199,27,6266.0,-9.723260879516602,-211,9897.0
200,0.28476235270500183,1.2456501722335815,56,6266.0,-18.91870880126953,-373,9897.0
210,0.2841944396495819,3.402190923690796,54,6266.0,-34.48780822753906,-638,9897.0
220,0.28456297516822815,6.129299640655518,56,6266.0,-55.938446044921875,-974,9897.0
230,0.2846355140209198,4.309081554412842,45,6266.0,-75.15518188476562,-1291,9897.0
240,0.2845270037651062,4.391874313354492,20,6266.0,-95.68878936767578,-1618,9897.0
250,0.2837314307689667,2.6151211261749268,74,6266.0,-109.70225524902344,-1890,9897.0
260,0.28338661789894104,-1.3622550964355469,35,6266.0,-122.42791748046875,-2102,9897.0
270,0.28239917755126953,-3.6145646572113037,31,6266.0,-127.37062072753906,-2146,9897.0
280,0.2838679254055023,-1.3579378128051758,-19,6266.0,-129.15992736816406,-2030,9897.0
290,0.28433674573898315,-1.0924639701843262,-60,6266.0,-110.88327026367188,-1716,9897.0
300,0.2834487557411194,-0.317473441362381,-23,6266.0,-92.4288330078125,-1357,9897.0
310,0.28274425864219666,0.6659429669380188,66,6266.0,-66.9306869506836,-1041,9897.0
320,0.28464624285697937,1.930412769317627,77,6266.0,-38.11393356323242,-618,9897.0
330,0.28376561403274536,4.217004776000977,65,6266.0,-10.703924179077148,-31,9897.0
340,0.2829674184322357,5.627391338348389,12,6266.0,13.577546119689941,361,9897.0
350,0.2834892272949219,5.7539801597595215,60,6266.0,31.2176513671875,627,9897.0
360,0.28286299109458923,5.952055931091309,98,6266.0,42.31463623046875,867,9897.0
370,0.2837637960910797,6.718326091766357,134,6266.0,48.86738967895508,833,9897.0
380,0.28447601199150085,5.784043312072754,150,6266.0,46.198333740234375,690,9897.0
390,0.2845730781555176,3.779430627822876,133,6266.0,38.55485153198242,554,9897.0
400,0.2845245897769928,1.6073073148727417,66,6266.0,26.841615676879883,261,9897.0
410,0.2844240665435791,1.3801218271255493,17,6266.0,13.047242164611816,1,9897.0
420,0.2843276858329773,-1.211493968963623,-57,6266.0,-2.394956588745117,-95,9897.0
430,0.28573480248451233,-2.7771594524383545,-67,6266.0,-15.567797660827637,-235,9897.0
440,0.28573107719421387,-3.043100357055664,-86,6266.0,-26.740598678588867,-433,9897.0
450,0.2856740951538086,-3.199446439743042,-84,6266.0,-33.51944351196289,-606,9897.0
460,0.28570789098739624,-3.4638400077819824,-94,6266.0,-33.66813659667969,-631,9897.0
470,0.2859271168708801,-0.8050748705863953,-80,6266.0,-33.310279846191406,-391,9897.0
480,0.2862207293510437,-2.271702766418457,-17,6266.0,-25.578702926635742,-362,9897.0
490,0.28643515706062317,-2.802293539047241,13,6266.0,-13.606964111328125,-322,9897.0
500,0.28704115748405457,-1.9546167850494385,50,6266.0,-2.8468165397644043,-31,9897.0
510,0.2868364453315735,-2.650465250015259,29,6266.0,5.34926176071167,256,9897.0
520,0.2872983515262604,-0.1673995703458786,-35,6266.0,15.375133514404297,308,9897.0
530,0.2873806059360504,-2.211503267288208,-103,6266.0,22.915374755859375,369,9897.0
540,0.28746819496154785,-1.9172803163528442,-118,6266.0,24.58359718322754,498,9897.0
550,0.28810355067253113,-2.7071468830108643,-81,6266.0,31.094650268554688,468,9897.0
560,0.2893524169921875,0.5901718139648438,-38,6266.0,27.380342483520508,410,9897.0
570,0.2893611788749695,-1.0602986812591553,53,6266.0,28.68479347229004,367,9897.0
580,0.2902221083641052,1.5389043092727661,94,6266.0,23.244470596313477,329,9897.0
590,0.29077643156051636,3.397505044937134,126,6266.0,19.348684310913086,263,9897.0
600,0.2914639115333557,6.306312084197998,36,6266.0,15.697259902954102,310,9897.0
610,0.29176992177963257,5.979120254516602,27,6266.0,8.216056823730469,264,9897.0
