timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.25340935587882996,-0.031335532665252686,-2,9999.0,0.7679484486579895,11,8491.0
10,0.25343436002731323,-0.023873604834079742,1,9999.0,1.0569441318511963,14,8491.0
20,0.2534788250923157,-0.13298512995243073,3,9999.0,0.7556782960891724,10,8491.0
30,0.2536879777908325,0.03436993435025215,-1,9999.0,0.5904434323310852,10,8491.0
40,0.2537122964859009,0.095773845911026,0,9999.0,0.9072067737579346,16,8491.0
50,0.2538822293281555,0.023669766262173653,0,9999.0,0.7369328141212463,10,8491.0
60,0.25420457124710083,-0.1681109219789505,1,9999.0,0.60477614402771,8,8491.0
70,0.25376245379447937,0.05521790310740471,2,9999.0,0.4156709611415863,11,8491.0
80,0.2538038194179535,-0.38082683086395264,-3,9999.0,0.24774903059005737,7,8491.0
90,0.25382816791534424,-0.057409439235925674,-2,9999.0,0.09365078061819077,4,8491.0
100,0.2538995146751404,0.16053739190101624,0,9999.0,0.4182760417461395,5,8491.0
110,0.2524168789386749,0.1679065227508545,6,9999.0,0.37158241868019104,5,8491.0
120,0.2523368000984192,0.02860202267765999,4,9999.0,0.15403573215007782,8,8491.0
130,0.25233668088912964,0.006128288805484772,2,9999.0,-0.02258571796119213,7,8491.0
140,0.25226521492004395,-0.12917955219745636,0,9999.0,-0.014066732488572598,0,8491.0
150,0.2522857189178467,0.3207073211669922,-2,9999.0,-0.017333151772618294,3,8491.0
160,0.2516635060310364,0.3358445167541504,2,9999.0,-0.2992483973503113,1,8491.0
170,0.2516636252403259,0.17641888558864594,-3,9999.0,-0.47846224904060364,-6,8491.0
180,0.25160208344459534,0.09785085916519165,0,9999.0,-0.4285547435283661,7,8491.0
190,0.2515607178211212,0.615057110786438,21,9999.0,0.4501160681247711,-3,8491.0
200,0.2513069212436676,0.8237932920455933,7,9999.0,-1.6428923606872559,-30,8491.0
210,0.2511976361274719,2.2907235622406006,61,9999.0,-0.4844669699668884,-23,8491.0
220,0.2513824999332428,3.7524588108062744,73,9999.0,-1.7764099836349487,-23,8491.0
230,0.2513662874698639,8.06309986114502,128,9999.0,-1.9181584119796753,-40,8491.0
240,0.25307753682136536,11.648676872253418,178,9999.0,-2.124375820159912,-38,8491.0
250,0.25330260396003723,12.936433792114258,182,9999.0,-3.1934773921966553,-28,8491.0
260,0.2533031105995178,12.153376579284668,220,9999.0,3.743051290512085,3,8491.0
270,0.25357887148857117,11.059964179992676,171,9999.0,2.7940828800201416,83,8491.0
280,0.2535468637943268,8.863446235656738,136,9999.0,3.193612575531006,100,8491.0
290,0.2530354857444763,5.518327236175537,116,9999.0,5.59869384765625,1,8491.0
300,0.25314828753471375,2.2813360691070557,42,9999.0,6.223936557769775,167,8491.0
310,0.2532585859298706,1.2673935890197754,-59,9999.0,4.9946818351745605,211,8491.0
320,0.2534090578556061,-2.509650468826294,-32,9999.0,3.7548868656158447,155,8491.0
330,0.25331467390060425,-2.4142534732818604,7,9999.0,2.936373233795166,85,8491.0
340,0.25340983271598816,-2.1466054916381836,42,9999.0,1.3408042192459106,46,8491.0
350,0.2535088360309601,-1.2869683504104614,-10,9999.0,0.01328134536743164,31,8491.0
360,0.25370004773139954,0.2528611719608307,-45,9999.0,-1.5866386890411377,82,8491.0
370,0.25387707352638245,1.821085810661316,-38,9999.0,-4.722521781921387,106,8491.0
380,0.2544432580471039,2.612787961959839,-67,9999.0,-5.552206039428711,130,8491.0
390,0.2547442615032196,4.113499164581299,-45,9999.0,-6.880314826965332,-45,8491.0
400,0.25507572293281555,3.886326313018799,-3,9999.0,-4.292308330535889,-159,8491.0
410,0.255380779504776,0.9998220205307007,98,9999.0,-0.5978612303733826,-159,8491.0
420,0.25654762983322144,-1.7349543571472168,43,9999.0,2.4783427715301514,-25,8491.0
430,0.25677114725112915,-2.1545753479003906,-24,9999.0,3.445172071456909,126,8491.0
440,0.25691819190979004,-1.819198727607727,-4,9999.0,5.199549198150635,204,8491.0
450,0.2571421265602112,-2.177736520767212,-117,9999.0,7.492613792419434,194,8491.0
460,0.2580046057701111,-2.0692663192749023,-134,9999.0,8.197549819946289,205,8491.0
470,0.2583072781562805,-1.8259049654006958,-129,9999.0,9.44750690460205,143,8491.0
480,0.25859299302101135,-2.3812859058380127,16,9999.0,8.843832969665527,64,8491.0
490,0.25884661078453064,-0.5645719170570374,81,9999.0,7.137101650238037,72,8491.0
500,0.25912365317344666,1.3245490789413452,-35,9999.0,4.445985317230225,224,8491.0
510,0.2588912844657898,1.9314988851547241,-5,9999.0,4.088596820831299,-42,8491.0
520,0.25916340947151184,2.40519380569458,82,9999.0,0.7850286960601807,19,8491.0
530,0.25940343737602234,1.246619701385498,25,9999.0,-0.6076149940490723,-35,8491.0
540,0.2595832645893097,-0.4607866108417511,22,9999.0,-2.0716187953948975,39,8491.0
550,0.2590363323688507,-0.7001595497131348,-88,9999.0,-1.23325777053833,15,8491.0
560,0.25900840759277344,-1.578331470489502,37,9999.0,-0.7288214564323425,-173,8491.0
570,0.25893834233283997,-1.6888558864593506,46,9999.0,-1.881267786026001,116,8491.0
580,0.25884711742401123,-1.0216671228408813,-112,9999.0,1.2658050060272217,33,8491.0
590,0.2584552466869354,-2.284857988357544,21,9999.0,2.992169141769409,-3,8491.0
600,0.25831225514411926,-1.2669014930725098,-50,9999.0,1.7866922616958618,68,8491.0
610,0.25821033120155334,-1.7021169662475586,-16,9999.0,3.30834698677063,83,8491.0
620,0.25818130373954773,0.15101993083953857,-45,9999.0,5.058900833129883,42,8491.0
630,0.25822576880455017,0.2201683521270752,80,9999.0,3.785025119781494,51,8491.0
640,0.2566721439361572,2.2789664268493652,-34,9999.0,3.456103801727295,175,8491.0
650,0.2567577362060547,1.5267282724380493,87,9999.0,2.4734907150268555,-124,8491.0
660,0.256827175617218,1.011237382888794,-11,9999.0,0.42730772495269775,165,8491.0
670,0.2568855583667755,1.039417028427124,-41,9999.0,-0.6264044642448425,-173,8491.0
680,0.2565898299217224,0.5997631549835205,112,9999.0,-1.5923289060592651,23,8491.0
690,0.2566697895526886,0.8845112323760986,-40,9999.0,-0.8320843577384949,-53,8491.0
700,0.25679200887680054,1.2977240085601807,4,9999.0,-1.903993844985962,-70,8491.0
710,0.25697392225265503,-0.2551247477531433,52,9999.0,-1.6876393556594849,-6,8491.0
720,0.2574971914291382,-0.38173675537109375,-99,9999.0,-0.3002271354198456,40,8491.0
730,0.2577506899833679,-1.628533959388733,88,9999.0,-0.7104964256286621,-64,8491.0
740,0.25797709822654724,-2.0144119262695312,-102,9999.0,0.49111059308052063,40,8491.0
750,0.2582060694694519,-3.9025962352752686,-7,9999.0,4.654805660247803,-64,8491.0
760,0.25838974118232727,-1.8744065761566162,-71,9999.0,0.9037294387817383,151,8491.0
770,0.25715410709381104,-1.098425030708313,-37,9999.0,3.3514914512634277,-18,8491.0
780,0.25726374983787537,-0.09139255434274673,16,9999.0,1.371554970741272,28,8491.0
790,0.2572668492794037,1.1483553647994995,14,9999.0,1.3277013301849365,76,8491.0
800,0.2571685016155243,3.1239523887634277,119,9999.0,1.1952825784683228,-116,8491.0
810,0.25815680623054504,4.240180015563965,0,9999.0,1.0289934873580933,253,8491.0
820,0.25810495018959045,3.4216344356536865,71,9999.0,2.004579782485962,-157,8491.0
830,0.2580798268318176,3.618311643600464,47,9999.0,1.9810818433761597,132,8491.0
840,0.25810328125953674,4.371826171875,116,9999.0,1.6401112079620361,-50,8491.0
850,0.2581360340118408,2.6575608253479004,9,9999.0,1.7922147512435913,65,8491.0
860,0.2581194043159485,1.2898848056793213,-21,9999.0,-1.0282834768295288,-36,8491.0
870,0.2582215964794159,-1.1516598463058472,42,9999.0,-0.42118021845817566,19,8491.0
880,0.2583277225494385,-0.36679548025131226,-155,9999.0,-1.7211802005767822,-75,8491.0
890,0.258394718170166,-2.328458309173584,62,9999.0,-3.455219030380249,-18,8491.0
900,0.2586522698402405,-3.438392400741577,-121,9999.0,-3.506927013397217,-177,8491.0
910,0.25868654251098633,-4.300482273101807,31,9999.0,-3.3156776428222656,56,8491.0
920,0.25870275497436523,-3.1561431884765625,-88,9999.0,-3.8040220737457275,-28,8491.0
930,0.2587575912475586,-2.264378070831299,-28,9999.0,-3.607414722442627,-51,8491.0
940,0.2592870593070984,-0.2564459443092346,-45,9999.0,-3.4102814197540283,-124,8491.0
950,0.25943371653556824,0.8865671753883362,101,9999.0,-1.5461695194244385,67,8491.0
960,0.2596417963504791,2.7125134468078613,-69,9999.0,-0.1633915901184082,-117,8491.0
970,0.259813517332077,1.5153062343597412,73,9999.0,0.2619903087615967,162,8491.0
980,0.2600107192993164,4.078056335449219,135,9999.0,0.1154426783323288,-44,8491.0
990,0.2601473033428192,4.148717403411865,59,9999.0,0.5161206722259521,19,8491.0
1000,0.2604057490825653,4.636319637298584,114,9999.0,1.400816559791565,46,8491.0
1010,0.26071280241012573,0.7833424210548401,43,9999.0,4.916506767272949,127,8491.0
1020,0.2610543668270111,1.0029797554016113,27,9999.0,2.829536199569702,-96,8491.0
1030,0.26203328371047974,-1.4641268253326416,-146,9999.0,1.403307318687439,125,8491.0
1040,0.2624248266220093,-2.4230191707611084,-78,9999.0,-0.6997240781784058,30,8491.0
1050,0.2628718912601471,-4.278491020202637,-111,9999.0,-1.0223267078399658,-167,8491.0
1060,0.26327452063560486,-3.3367831707000732,79,9999.0,-2.5686960220336914,72,8491.0
1070,0.26385191082954407,-3.930509567260742,-98,9999.0,-0.5937302708625793,-88,8491.0
1080,0.26557400822639465,-2.663762092590332,-36,9999.0,-7.099468231201172,-136,8491.0
1090,0.2661435008049011,-2.223264455795288,-54,9999.0,-3.9876296520233154,-39,8491.0
1100,0.2668296992778778,0.6432124376296997,112,9999.0,-3.3360283374786377,38,8491.0
1110,0.2675625681877136,2.435889959335327,-13,9999.0,-3.1134002208709717,-250,8491.0
1120,0.26732689142227173,1.4326446056365967,57,9999.0,0.7520079016685486,84,8491.0
1130,0.2679027318954468,-0.11519871652126312,191,9999.0,2.2616770267486572,-38,8491.0
1140,0.2685224711894989,1.1359237432479858,-42,9999.0,7.13154935836792,36,8491.0
1150,0.2691759765148163,-0.5847153067588806,-6,9999.0,0.7297490239143372,-50,8491.0
1160,0.26721853017807007,0.598771333694458,-42,9999.0,-1.245499849319458,2,8491.0
1170,0.26773926615715027,0.632682740688324,72,9999.0,-1.351623296737671,105,8491.0
1180,0.2682558596134186,0.6354743242263794,-1,9999.0,-0.09558805823326111,-130,8491.0
1190,0.268839955329895,-0.1313944309949875,-115,9999.0,-1.2346030473709106,24,8491.0
1200,0.2695370316505432,-1.7332313060760498,148,9999.0,-1.1481348276138306,8,8491.0
1210,0.26918038725852966,-1.5098644495010376,11,9999.0,-0.7601082921028137,-160,8491.0
1220,0.2698756456375122,-1.1988637447357178,69,9999.0,-2.461446523666382,-7,8491.0
1230,0.27047184109687805,1.7164254188537598,52,9999.0,-1.0515707731246948,-126,8491.0
1240,0.2711225152015686,3.333256721496582,-23,9999.0,-0.5812820196151733,62,8491.0
1250,0.27189627289772034,5.480388164520264,268,9999.0,-1.7064995765686035,86,8491.0
1260,0.2726101875305176,5.17725944519043,61,9999.0,0.6394814252853394,-151,8491.0
1270,0.273516982793808,3.383104085922241,-14,9999.0,-2.7798635959625244,46,8491.0
1280,0.2743610739707947,-2.8026888370513916,17,9999.0,4.5206756591796875,84,8491.0
1290,0.27481725811958313,1.6069536209106445,-48,9999.0,0.14602993428707123,-23,8491.0
1300,0.27564552426338196,1.6780019998550415,99,9999.0,-4.528730869293213,57,8491.0
1310,0.27648502588272095,1.0420576333999634,137,9999.0,0.7918967008590698,27,8491.0
1320,0.27762147784233093,2.3378331661224365,-100,9999.0,-1.9024581909179688,-29,8491.0
1330,0.27877309918403625,-4.663569450378418,-67,9999.0,2.9387078285217285,73,8491.0
1340,0.2799193263053894,-6.0453619956970215,-62,9999.0,4.25247859954834,72,8491.0
1350,0.2810816764831543,-0.9882773160934448,-51,9999.0,5.270641803741455,72,8491.0
1360,0.28228262066841125,0.22257673740386963,89,9999.0,10.364029884338379,356,8491.0
1370,0.2835879325866699,2.9839820861816406,110,9999.0,9.74870777130127,85,8491.0
1380,0.28371933102607727,2.4724254608154297,-100,9999.0,15.100432395935059,-73,8491.0
1390,0.2848845422267914,2.493821144104004,81,9999.0,4.323313236236572,119,8491.0
1400,0.2860233187675476,2.9625484943389893,51,9999.0,1.3594040870666504,-33,8491.0
1410,0.287238210439682,0.14736266434192657,-32,9999.0,-2.865971803665161,-29,8491.0
1420,0.28851455450057983,-2.940962553024292,40,9999.0,-3.784838914871216,-78,8491.0
1430,0.2888065576553345,-3.2730326652526855,-69,9999.0,-5.870542526245117,-349,8491.0
1440,0.2900480031967163,-3.242886543273926,-174,9999.0,-8.72525691986084,-97,8491.0
1450,0.2912524938583374,-7.193070888519287,24,9999.0,-7.580412864685059,-75,8491.0
1460,0.29239901900291443,-7.024327754974365,-149,9999.0,-0.4548812806606293,-50,8491.0
1470,0.29381921887397766,-10.035957336425781,-127,9999.0,1.3560285568237305,125,8491.0
1480,0.29473012685775757,-7.718738079071045,-202,9999.0,2.4846718311309814,-102,8491.0
1490,0.29612505435943604,-6.35679292678833,-148,9999.0,2.344071865081787,226,8491.0
1500,0.2971877157688141,-11.150708198547363,-35,9999.0,4.412038803100586,39,8491.0
1510,0.29873114824295044,-15.667534828186035,-327,9999.0,5.999250411987305,95,8491.0
1520,0.30023089051246643,-19.796024322509766,-290,9999.0,6.157652854919434,93,8491.0
1530,0.30153128504753113,-23.299150466918945,-491,9999.0,2.5063865184783936,-50,8491.0
1540,0.30266982316970825,-23.261857986450195,-302,9999.0,0.48387911915779114,182,8491.0
1550,0.3037204444408417,-23.43011474609375,-180,9999.0,0.4406755864620209,-194,8491.0
1560,0.30402544140815735,-14.630410194396973,-291,9999.0,-6.923932075500488,-131,8491.0
