timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.25561198592185974,-0.11585719883441925,-6,8124.0,0.005502373445779085,-2,9909.0
10,0.25556260347366333,-0.055015865713357925,-5,8124.0,-0.10077524930238724,-6,9909.0
20,0.255544513463974,-0.2965657413005829,3,8124.0,-0.32505133748054504,0,9909.0
30,0.25559958815574646,0.06787781417369843,0,8124.0,-0.37298649549484253,-6,9909.0
40,0.2557329535484314,0.12319950014352798,7,8124.0,-0.6403301954269409,-11,9909.0
50,0.25570741295814514,-0.05864180251955986,4,8124.0,-0.9672202467918396,-15,9909.0
60,0.25570741295814514,-0.08407322317361832,0,8124.0,-0.7275416254997253,-15,9909.0
70,0.2556893825531006,0.12729565799236298,1,8124.0,-1.070430874824524,-15,9909.0
80,0.2557624280452728,-0.09675087779760361,1,8124.0,-1.0027183294296265,-18,9909.0
90,0.25575488805770874,-0.1525900959968567,-1,8124.0,-0.9698317050933838,-14,9909.0
100,0.25578704476356506,-0.13448621332645416,3,8124.0,-0.9275460243225098,-14,9909.0
110,0.2557852268218994,0.09439100325107574,4,8124.0,-1.1436982154846191,-19,9909.0
120,0.2557823359966278,0.17934155464172363,0,8124.0,-0.9066866040229797,-20,9909.0
130,0.2546543478965759,0.22267265617847443,5,8124.0,-1.283835530281067,-16,9909.0
140,0.25458773970603943,-0.05966345965862274,-4,8124.0,-0.757292628288269,-19,9909.0
150,0.2545621693134308,0.0561256930232048,-1,8124.0,-1.2348122596740723,-12,9909.0
160,0.2544771432876587,-0.0226657222956419,4,8124.0,-0.7387537360191345,-17,9909.0
170,0.2550937831401825,0.022296013310551643,-1,8124.0,-1.1719582080841064,-14,9909.0
180,0.2551077902317047,-0.11036945879459381,6,8124.0,-1.3258336782455444,-29,9909.0
190,0.2550869882106781,0.018189189955592155,9,8124.0,-1.0535246133804321,-22,9909.0
200,0.25507083535194397,2.527195692062378,59,8124.0,-1.6556506156921387,-53,9909.0
210,0.2550695538520813,2.026618719100952,3,8124.0,-3.6597084999084473,-42,9909.0
220,0.2550097107887268,5.245004653930664,122,8124.0,-4.019280433654785,-101,9909.0
230,0.2550260126590729,3.7977466583251953,109,8124.0,-5.592684745788574,-103,9909.0
240,0.25506818294525146,8.093507766723633,93,8124.0,-7.852584362030029,-128,9909.0
250,0.2550952136516571,8.895026206970215,122,8124.0,-9.088493347167969,-157,9909.0
260,0.2562595307826996,7.455284595489502,122,8124.0,-8.773198127746582,-178,9909.0
270,0.2563473880290985,6.1729536056518555,130,8124.0,-8.353689193725586,-182,9909.0
280,0.25640714168548584,5.319631576538086,104,8124.0,-8.682247161865234,-156,9909.0
290,0.25643980503082275,4.388860702514648,84,8124.0,-9.664258003234863,-131,9909.0
300,0.25634339451789856,6.073924541473389,19,8124.0,-2.956068277359009,-18,9909.0
