timestamp,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro.yVariance
0,0.26606592535972595,0.1532648503780365,2,7014.0,-0.02400672249495983,0,9979.0
10,0.26604941487312317,0.22171446681022644,-1,7014.0,0.08738255500793457,2,9979.0
20,0.2660635709762573,-0.04499305784702301,1,7014.0,-0.081474669277668,1,9979.0
30,0.26632001996040344,0.17649079859256744,-1,7014.0,-0.0019905942026525736,-3,9979.0
40,0.2669529914855957,-0.1775934100151062,-5,7014.0,0.1766471415758133,2,9979.0
50,0.26699671149253845,-0.13910508155822754,-6,7014.0,-0.009202416054904461,-9,9979.0
60,0.267050176858902,-1.0513529777526855,-14,7014.0,-0.6110668778419495,-8,9979.0
70,0.26710599660873413,1.7362741231918335,54,7014.0,-0.5070480704307556,-40,9979.0
80,0.2659045159816742,0.470444917678833,-9,7014.0,-4.289137840270996,-35,9979.0
90,0.2659372389316559,5.1416754722595215,39,7014.0,-8.060142517089844,-112,9979.0
100,0.2659994065761566,6.4957427978515625,49,7014.0,-10.600536346435547,-126,9979.0
110,0.2660619616508484,7.943996906280518,85,7014.0,-12.190145492553711,-179,9979.0
120,0.26628974080085754,13.016946792602539,215,7014.0,-14.342748641967773,-292,9979.0
130,0.26573073863983154,10.498432159423828,191,7014.0,-17.40682029724121,-199,9979.0
140,0.2660275995731354,12.496540069580078,237,7014.0,-13.392257690429688,-283,9979.0
150,0.2661746144294739,12.635730743408203,195,7014.0,-8.989351272583008,-179,9979.0
160,0.2664293348789215,12.130285263061523,158,7014.0,-6.017316818237305,89,9979.0
170,0.26635074615478516,9.15826416015625,88,7014.0,-2.8239352703094482,307,9979.0
180,0.2664977014064789,7.609311103820801,66,7014.0,2.9312376976013184,231,9979.0
190,0.2665984034538269,2.580498456954956,80,7014.0,5.631903171539307,48,9979.0
200,0.2667207717895508,-0.655561089515686,149,7014.0,5.283838272094727,-133,9979.0
210,0.2667880356311798,-5.991883754730225,-26,7014.0,6.730677127838135,-84,9979.0
220,0.2674306631088257,-3.4617836475372314,-87,7014.0,1.7813630104064941,72,9979.0
230,0.26754823327064514,-4.390740871429443,-192,7014.0,0.584201991558075,187,9979.0
240,0.26768729090690613,-4.6237335205078125,-89,7014.0,1.7873905897140503,59,9979.0
250,0.26787716150283813,-1.4834039211273193,51,7014.0,0.1598551720380783,-113,9979.0
260,0.2689747214317322,1.0443836450576782,-111,7014.0,-1.4034855365753174,100,9979.0
270,0.2693030834197998,1.1759322881698608,84,7014.0,-0.9317004084587097,-40,9979.0
280,0.2696188986301422,2.4646127223968506,61,7014.0,-1.986039400100708,-97,9979.0
290,0.2699121832847595,3.8944618701934814,-6,7014.0,-1.6445866823196411,87,9979.0
300,0.27092888951301575,2.662283420562744,105,7014.0,-0.06561411917209625,-131,9979.0
310,0.27132323384284973,1.211829423904419,60,7014.0,1.2077394723892212,43,9979.0
320,0.27178236842155457,0.3024974465370178,-99,7014.0,2.5675363540649414,140,9979.0
330,0.27229174971580505,-2.7675838470458984,121,7014.0,5.165750026702881,-45,9979.0
340,0.27281275391578674,-2.7797389030456543,-165,7014.0,4.959509372711182,211,9979.0
350,0.2746216356754303,-5.1496477127075195,-57,7014.0,6.515742778778076,36,9979.0
360,0.27522972226142883,-5.173701286315918,-90,7014.0,2.7096803188323975,106,9979.0
370,0.2758621573448181,-4.23546838760376,-60,7014.0,3.3433401584625244,68,9979.0
380,0.2764723598957062,-2.9841878414154053,-30,7014.0,3.1142897605895996,3,9979.0
390,0.27561983466148376,-2.66227126121521,-32,7014.0,2.369861125946045,26,9979.0
400,0.27603664994239807,-0.9067029356956482,39,7014.0,2.070474863052368,66,9979.0
410,0.2763492166996002,0.22071073949337006,9,7014.0,1.6214858293533325,-112,9979.0
420,0.2766019105911255,2.1033575534820557,-59,7014.0,-0.13111338019371033,169,9979.0
430,0.276835173368454,2.1280014514923096,135,7014.0,1.76679265499115,-87,9979.0
440,0.2762732207775116,0.8363348841667175,-100,7014.0,1.9238797426223755,104,9979.0
450,0.2764306366443634,0.7960209846496582,45,7014.0,0.3879597783088684,-26,9979.0
460,0.2765789031982422,-0.7531959414482117,-17,7014.0,1.2038520574569702,14,9979.0
470,0.2767721712589264,-0.8670134544372559,-96,7014.0,0.4037795662879944,133,9979.0
480,0.27634337544441223,-1.1143500804901123,81,7014.0,0.6061738133430481,-170,9979.0
490,0.27673983573913574,-1.0646989345550537,-154,7014.0,0.2530933618545532,166,9979.0
500,0.27714821696281433,-1.3607279062271118,142,7014.0,2.2246134281158447,-75,9979.0
510,0.27755939960479736,-1.3883061408996582,25,7014.0,2.9246535301208496,155,9979.0
