timestamp, kalman.stateZ, acc.z, gyro.x, gyro.y, pm.vbat, pm.extCurr, baro.asl, baro.pressure
*0.0, 0.37593984603881836, 0.9945365786552429, 0.048501189798116684, -0.18232133984565735, 3.8164222240448, 3.8164222240448, 316.9111022949219, 979.6007690429688
*0.009245157241821289, 0.3759583830833435, 0.9945266246795654, 0.2570842504501343, -0.4434269070625305, 3.811143636703491, 3.811143636703491, 316.9111022949219, 979.6007690429688
*0.02838587760925293, 0.3759751617908478, 0.993679940700531, 0.19867248833179474, -0.3130083680152893, 3.8164222240448, 3.8164222240448, 316.927490234375, 979.5988159179688
*0.03442502021789551, 0.3759901225566864, 0.9954030513763428, -0.22715456783771515, -0.25937148928642273, 3.8164222240448, 3.8164222240448, 316.927490234375, 979.5988159179688
*0.0403590202331543, 0.37600940465927124, 0.9977824687957764, 0.08567621558904648, -0.369907021522522, 3.8217008113861084, 3.8217008113861084, 316.900146484375, 979.602294921875
*0.05028510093688965, 0.37602508068084717, 0.9991894960403442, 0.018481826409697533, -0.4868260622024536, 3.8217008113861084, 3.8217008113861084, 316.900146484375, 979.602294921875
*0.05945706367492676, 0.3763631582260132, 0.999099850654602, -0.042367123067379, -0.7468163371086121, 3.8164222240448, 3.8164222240448, 316.9766845703125, 979.5938720703125
*0.06927299499511719, 0.3763962388038635, 0.9994930624961853, 0.5506923794746399, -0.8502551913261414, 3.8164222240448, 3.8164222240448, 316.9766845703125, 979.5938720703125
*0.08066701889038086, 0.3764212727546692, 1.0052775144577026, 0.6251183748245239, 3.1330714225769043, 3.605278730392456, 3.605278730392456, 316.900146484375, 979.6024169921875
*0.08985424041748047, 0.3764771521091461, 1.0103930234909058, -0.03621337190270424, 3.1782877445220947, 3.5841643810272217, 3.5841643810272217, 316.900146484375, 979.6024169921875
*0.09990501403808594, 0.37655705213546753, 1.0130568742752075, 1.2088009119033813, 9.613093376159668, 3.568328619003296, 3.568328619003296, 316.91656494140625, 979.6001586914062
*0.10923886299133301, 0.3766925632953644, 1.0158568620681763, -0.3182074725627899, 17.321613311767578, 3.568328619003296, 3.568328619003296, 316.91656494140625, 979.6001586914062
*0.11915993690490723, 0.37688419222831726, 1.014193058013916, 0.981251060962677, 25.580501556396484, 3.5736072063446045, 3.5736072063446045, 316.954833984375, 979.5958862304688
*0.12917590141296387, 0.37695538997650146, 1.0087816715240479, -0.311758816242218, 36.471641540527344, 3.578885793685913, 3.578885793685913, 316.954833984375, 979.5958862304688
*0.13945698738098145, 0.37704411149024963, 0.9998058676719666, -0.35968708992004395, 46.500911712646484, 3.5894429683685303, 3.5894429683685303, 316.93841552734375, 979.59765625
*0.1563739776611328, 0.3774774670600891, 0.9940547943115234, 0.30897197127342224, 54.54281997680664, 3.594721555709839, 3.594721555709839, 316.93841552734375, 979.59765625
*0.162445068359375, 0.37695541977882385, 0.9928748607635498, 0.9540302157402039, 59.24098587036133, 3.6000001430511475, 3.6000001430511475, 316.91656494140625, 979.600341796875
*0.17055702209472656, 0.3770456612110138, 0.9942300915718079, 0.9127013683319092, 61.88950729370117, 3.594721555709839, 3.594721555709839, 316.91656494140625, 979.600341796875
*0.18021297454833984, 0.3768560290336609, 0.9903225302696228, -0.8150807619094849, 61.323570251464844, 3.594721555709839, 3.594721555709839, 316.900146484375, 979.6021728515625
*0.18947386741638184, 0.3777351379394531, 0.9936122298240662, -0.5383549928665161, 54.651241302490234, 3.6000001430511475, 3.6000001430511475, 316.900146484375, 979.6021728515625
*0.20018696784973145, 0.37764328718185425, 1.0024710893630981, -0.5032833218574524, 45.10734558105469, 3.6000001430511475, 3.6000001430511475, 316.88372802734375, 979.6036987304688
*0.20963811874389648, 0.37764623761177063, 0.993002712726593, -1.5968085527420044, 35.23159408569336, 3.6105573177337646, 3.6105573177337646, 316.88372802734375, 979.6036987304688
*0.22005295753479004, 0.3772064745426178, 0.99895179271698, 1.2976982593536377, 19.146602630615234, 3.6158359050750732, 3.6158359050750732, 316.954833984375, 979.5958862304688
*0.22967004776000977, 0.37761205434799194, 1.0190057754516602, 3.1406686305999756, 6.638167381286621, 3.6158359050750732, 3.6158359050750732, 316.954833984375, 979.5958862304688
*0.23992490768432617, 0.37774842977523804, 0.9982085227966309, 3.675091505050659, -6.5299763679504395, 3.6263930797576904, 3.6263930797576904, 317.064208984375, 979.5840454101562
*0.25115513801574707, 0.3779662847518921, 1.0035269260406494, 1.4550186395645142, -19.681537628173828, 3.631671667098999, 3.631671667098999, 317.064208984375, 979.5840454101562
*0.260174036026001, 0.3780018389225006, 1.010993242263794, 2.596059560775757, -29.98211669921875, 3.631671667098999, 3.631671667098999, 316.9766845703125, 979.59375
*0.2696859836578369, 0.37822070717811584, 1.0116349458694458, 0.03271936625242233, -35.796348571777344, 3.631671667098999, 3.631671667098999, 316.9766845703125, 979.59375
*0.28519487380981445, 0.3783073425292969, 1.0128867626190186, -1.9030407667160034, -38.11022186279297, 3.631671667098999, 3.631671667098999, 317.0313720703125, 979.5873413085938
*0.2914111614227295, 0.3784213960170746, 0.9939815402030945, -2.2332911491394043, -37.080955505371094, 3.631671667098999, 3.631671667098999, 317.0313720703125, 979.5873413085938
*0.3001370429992676, 0.37853366136550903, 0.9885889887809753, -1.4526169300079346, -32.032997131347656, 3.631671667098999, 3.631671667098999, 317.05328369140625, 979.5848999023438
*0.3096649646759033, 0.3786846399307251, 0.988750696182251, 0.2855245769023895, -22.36402702331543, 3.631671667098999, 3.631671667098999, 317.05328369140625, 979.5848999023438
*0.3199899196624756, 0.37874460220336914, 0.9642918705940247, 1.4461613893508911, -9.723115921020508, 3.631671667098999, 3.631671667098999, 317.0368347167969, 979.5868530273438
*0.3304581642150879, 0.3791056275367737, 0.9881736636161804, 2.2723615169525146, 3.616288900375366, 3.6369502544403076, 3.6369502544403076, 317.0368347167969, 979.5868530273438
*0.33991289138793945, 0.37940776348114014, 1.0061286687850952, 2.47751522064209, 16.599395751953125, 3.642228841781616, 3.642228841781616, 317.0040588378906, 979.5908203125
*0.3497488498687744, 0.37973952293395996, 0.9881016612052917, 2.697981119155884, 28.68076515197754, 3.642228841781616, 3.642228841781616, 317.0040588378906, 979.5908203125
