timestamp, kalman.stateZ, acc.z, gyro.x, gyro.y, pm.vbat, pm.extCurr, baro.asl, baro.pressure
17.57467293739319, 0.43768054246902466, 1.0140986442565918, 115.96524810791016, -79.71741485595703, 3.0351905822753906, 0.0, 319.51385498046875, 979.3107299804688
17.585105895996094, 0.4255531132221222, 1.048484444618225, 53.10014343261719, -110.9898452758789, 3.093255043029785, 0.0, 319.51385498046875, 979.3107299804688
17.604215145111084, 0.42733272910118103, 1.103479027748108, -9.711483001708984, -114.86900329589844, 3.1249265670776367, 0.0, 319.4756164550781, 979.3150024414062
17.612538814544678, 0.42884257435798645, 1.1331819295883179, -63.056819915771484, -97.29569244384766, 3.1249265670776367, 0.0, 319.4756164550781, 979.3150024414062
17.620682954788208, 0.42992454767227173, 1.140093207359314, -99.140625, -68.14917755126953, 3.172433853149414, 0.0, 319.38262939453125, 979.32568359375
17.62903094291687, 0.43112698197364807, 1.1485434770584106, -121.6780014038086, -36.22721862792969, 3.198826789855957, 0.0, 319.38262939453125, 979.32568359375
17.637248039245605, 0.4320504367351532, 1.1703823804855347, -144.2308807373047, 0.6933704614639282, 3.230498790740967, 0.0, 319.3990478515625, 979.3237915039062
17.6452579498291, 0.43472057580947876, 1.052273154258728, -163.03872680664062, 35.81644821166992, 3.2463345527648926, 0.0, 319.3990478515625, 979.3237915039062
17.654619932174683, 0.4356202185153961, 0.9316061735153198, -154.44204711914062, 69.82052612304688, 3.251613140106201, 0.0, 319.3060607910156, 979.3338012695312
17.66429114341736, 0.43642809987068176, 0.8509291410446167, -114.67255401611328, 92.78105163574219, 3.251613140106201, 0.0, 319.3060607910156, 979.3338012695312
17.674740076065063, 0.43776795268058777, 0.85023432970047, -37.51142883300781, 87.59539794921875, 3.230498790740967, 0.0, 319.3443603515625, 979.3297729492188
17.68468999862671, 0.4202288091182709, 0.8447582721710205, 43.55100631713867, 70.15882873535156, 3.2041053771972656, 0.0, 319.3443603515625, 979.3297729492188
17.694637060165405, 0.421141117811203, 0.8060924410820007, 108.36079406738281, 41.96083450317383, 3.1565980911254883, 0.0, 319.41546630859375, 979.3218383789062
17.704325914382935, 0.4223005473613739, 0.9007149338722229, 140.56576538085938, 2.1785354614257812, 3.066862106323242, 0.0, 319.41546630859375, 979.3218383789062
17.714019060134888, 0.42223700881004333, 0.9608464241027832, 142.43356323242188, -34.08794403076172, 3.029911994934082, 0.0, 319.3662414550781, 979.3272705078125
