2836030,0.132,2456.0547,324.1204
2836066,0.2375,2441.4063,579.9371
2836103,0.2111,2416.9922,510.3446
2836139,0.1848,2412.1094,445.6494
2836175,0.1584,2456.0547,388.9445
2836212,0.1584,2441.4063,386.6247
2836248,0.1584,2446.2891,387.3979
2836285,0.1584,2421.875,383.5317
2836321,0.2111,2421.875,511.3756
2836358,0.1848,2431.6406,449.2579
2836393,0.132,2446.2891,322.8316
2836430,0.1848,2426.7578,448.3558
2836466,0.1584,2426.7578,384.305
2836503,0.1848,2431.6406,449.2579
2836540,0.1584,2421.875,383.5317
2836576,0.1848,2431.6406,449.2579
2836613,0.2111,2426.7578,512.4066
2836648,0.1584,2436.5234,385.8515
2836685,0.1584,2421.875,383.5317
2836721,0.1848,2436.5234,450.1601
2836758,0.132,2431.6406,320.8985
2836794,0.1848,2451.1719,452.8664
2836831,0.1848,2451.1719,452.8664
2836867,0.132,2426.7578,320.2542
2836903,0.1848,2412.1094,445.6494
2836940,0.2375,2426.7578,576.4575
2836976,0.1848,2446.2891,451.9643
2837013,0.1584,2460.9375,389.7177
2837049,0.1584,2426.7578,384.305
2837086,0.2111,2431.6406,513.4376
2837122,0.132,2431.6406,320.8985
2837158,0.1848,2436.5234,450.1601
2837194,0.1848,2431.6406,449.2579
2837231,0.1848,2436.5234,450.1601
2837267,0.132,2426.7578,320.2542
2837304,0.132,2441.4063,322.1873
2837341,0.1848,2436.5234,450.1601
2837377,0.1848,2451.1719,452.8664
2837413,0.1584,2446.2891,387.3979
2837449,0.1584,2426.7578,384.305
2837486,0.132,2416.9922,318.9654
2837522,0.1584,2431.6406,385.0782
2837559,0.1584,2456.0547,388.9445
2837595,0.2111,2456.0547,518.5927
2837632,0.2111,2431.6406,513.4376
2837667,0.1848,2426.7578,448.3558
2837704,0.132,2436.5234,321.5429
2837741,0.1848,2451.1719,452.8664
2837777,0.132,2446.2891,322.8316
2837814,0.1848,2441.4063,451.0622
2837850,0.1584,2416.9922,382.7585
2837886,0.2111,2431.6406,513.4376
2837922,0.1848,2431.6406,449.2579
2837959,0.1848,2446.2891,451.9643
2837995,0.1848,2441.4063,451.0622
2838032,0.1584,2421.875,383.5317
2838068,0.1848,2412.1094,445.6494
2838105,0.1848,2431.6406,449.2579
2838141,0.1584,2446.2891,387.3979
2838177,0.1848,2441.4063,451.0622
2838214,0.1584,2412.1094,381.9852
2838250,0.2111,2436.5234,514.4686
2838287,0.1848,2426.7578,448.3558
2838323,0.2111,2451.1719,517.5616
2838360,0.1848,2446.2891,451.9643
2838395,0.1584,2421.875,383.5317
2838432,0.1848,2416.9922,446.5516
2838468,0.1848,2426.7578,448.3558
2838505,0.1584,2416.9922,382.7585
2838542,0.132,2451.1719,323.476
2838578,0.1584,2431.6406,385.0782
2838615,0.1584,2416.9922,382.7585
2838650,0.2111,2363.2813,499.0036
2838687,0.132,2407.2266,317.6766
2838723,0.1848,2441.4063,451.0622
2838760,0.2111,2441.4063,515.4996
2838796,0.1848,2416.9922,446.5516
2838833,0.1584,2402.3438,380.4387
2838870,0.132,2397.4609,316.3879
2838905,0.2375,2421.875,575.2976
2838942,0.2375,2446.2891,581.0969
2838978,0.1848,2416.9922,446.5516
2839015,0.3167,2416.9922,765.5169
2839051,0.1584,2426.7578,384.305
2839088,0.1848,2446.2891,451.9643
2839123,0.2111,2441.4063,515.4996
2839160,0.3167,2446.2891,774.7959
2839196,0.1848,2426.7578,448.3558
2839233,0.132,2416.9922,318.9654
2839270,0.1584,2426.7578,384.305
2839306,0.2375,2456.0547,583.4167
2839343,0.1848,2451.1719,452.8664
2839378,0.1584,2431.6406,385.0782
2839415,0.1584,2412.1094,381.9852
2839451,0.1848,2431.6406,449.2579
2839488,0.3431,2446.2891,839.3622
2839524,0.132,2446.2891,322.8316
2839561,0.1848,2421.875,447.4537
2839597,0.1848,2426.7578,448.3558
2839633,0.3167,2421.875,767.0634
2839670,0.2375,2441.4063,579.9371
2839706,0.1848,2446.2891,451.9643
2839743,0.2375,2451.1719,582.2568
2839779,0.2111,2426.7578,512.4066
2839816,0.1584,2412.1094,381.9852
2839852,0.1584,2416.9922,382.7585
2839888,0.1848,2465.8203,455.5728
2839924,0.3431,2446.2891,839.3622
2839961,0.2375,2436.5234,578.7772
2839997,0.1584,2407.2266,381.212
2840034,0.1584,2421.875,383.5317
2840071,0.2375,2446.2891,581.0969
2840107,0.1848,2451.1719,452.8664
2840143,0.1848,2446.2891,451.9643
2840179,0.1584,2407.2266,381.212
2840216,0.1848,2421.875,447.4537
2840252,0.3431,2456.0547,842.713
2840289,0.2111,2426.7578,512.4066
2840325,0.1848,2451.1719,452.8664
2840361,0.3167,2431.6406,770.1564
2840397,0.2111,2426.7578,512.4066
2840434,0.2639,2436.5234,643.0858
2840471,0.2111,2441.4063,515.4996
2840507,0.2111,2451.1719,517.5616
2840544,0.1584,2426.7578,384.305
2840580,0.2111,2407.2266,508.2826
2840616,0.1848,2412.1094,445.6494
2840652,0.2111,2446.2891,516.5306
2840689,0.1584,2451.1719,388.1712
2840725,0.1584,2436.5234,385.8515
2840762,0.2111,2402.3438,507.2516
2840798,0.2903,2412.1094,700.3063
2840835,0.1584,2416.9922,382.7585
2840871,0.1584,2456.0547,388.9445
2840907,0.2903,2431.6406,705.9767
2840944,0.2111,2431.6406,513.4376
2840980,0.2111,2416.9922,510.3446
2841017,0.1584,2426.7578,384.305
2841053,0.2639,2412.1094,636.642
2841090,0.2111,2441.4063,515.4996
2841125,0.132,2431.6406,320.8985
2841162,0.1848,2421.875,447.4537
2841199,0.132,2412.1094,318.321
2841235,0.1848,2431.6406,449.2579
2841272,0.1848,2456.0547,453.7686
2841308,0.3167,2446.2891,774.7959
2841345,0.2639,2416.9922,637.9308
2841380,0.3167,2421.875,767.0634
2841417,0.3167,2436.5234,771.7029
2841453,0.2111,2446.2891,516.5306
2841490,0.1848,2436.5234,450.1601
2841526,0.1584,2436.5234,385.8515
2841563,0.1584,2431.6406,385.0782
2841600,0.2111,2426.7578,512.4066
2841635,0.1584,2446.2891,387.3979
2841672,0.1584,2441.4063,386.6247
2841708,0.1584,2431.6406,385.0782
2841745,0.3167,2421.875,767.0634
2841781,0.1848,2426.7578,448.3558
2841818,0.1848,2431.6406,449.2579
2841853,0.1584,2436.5234,385.8515
2841890,0.1584,2436.5234,385.8515
2841926,0.2903,2412.1094,700.3063
2841963,0.1584,2426.7578,384.305
2842000,0.1848,2436.5234,450.1601
2842036,0.1848,2446.2891,451.9643
2842073,0.2375,2436.5234,578.7772
2842108,0.1584,2426.7578,384.305
2842145,0.1848,2421.875,447.4537
2842181,0.1848,2436.5234,450.1601
2842218,0.1848,2446.2891,451.9643
2842254,0.1584,2441.4063,386.6247
2842291,0.2111,2416.9922,510.3446
2842327,0.2111,2407.2266,508.2826
2842363,0.1584,2431.6406,385.0782
2842400,0.2639,2431.6406,641.797
2842436,0.1848,2446.2891,451.9643
2842473,0.2903,2431.6406,705.9767
2842509,0.2903,2426.7578,704.5591
2842546,0.1848,2407.2266,444.7473
2842582,0.2111,2431.6406,513.4376
2842618,0.2111,2465.8203,520.6546
2842654,0.2639,2436.5234,643.0858
2842691,0.1584,2416.9922,382.7585
2842727,0.2639,2412.1094,636.642
2842764,0.2111,2431.6406,513.4376
2842801,0.1584,2436.5234,385.8515
2842836,0.2111,2431.6406,513.4376
2842873,0.1584,2436.5234,385.8515
2842909,0.1848,2421.875,447.4537
2842946,0.2639,2446.2891,645.6633
2842982,0.3167,2446.2891,774.7959
2843019,0.1848,2451.1719,452.8664
2843055,0.132,2441.4063,322.1873
2843091,0.1848,2426.7578,448.3558
2843127,0.2111,2407.2266,508.2826
2843164,0.1848,2441.4063,451.0622
2843201,0.1848,2451.1719,452.8664
2843237,0.2111,2441.4063,515.4996
2843274,0.132,2421.875,319.6098
2843310,0.1848,2421.875,447.4537
2843346,0.1848,2426.7578,448.3558
2843382,0.1584,2451.1719,388.1712
2843419,0.1848,2436.5234,450.1601
2843455,0.2375,2446.2891,581.0969
2843492,0.1848,2421.875,447.4537
2843529,0.1584,2431.6406,385.0782
2843565,0.132,2441.4063,322.1873
2843601,0.1848,2426.7578,448.3558
2843637,0.2375,2436.5234,578.7772
2843674,0.2903,2441.4063,708.812
2843710,0.1584,2441.4063,386.6247
2843747,0.1848,2436.5234,450.1601
2843783,0.3431,2456.0547,842.713
2843820,0.1584,2446.2891,387.3979
2843855,0.1584,2426.7578,384.305
2843892,0.2111,2412.1094,509.3136
2843929,0.132,2436.5234,321.5429
2843965,0.2903,2456.0547,713.0649
2844002,0.1584,2460.9375,389.7177
2844038,0.1584,2421.875,383.5317
2844075,0.1584,2421.875,383.5317
2844110,0.2111,2436.5234,514.4686
2844147,0.1848,2451.1719,452.8664
2844183,0.1584,2456.0547,388.9445
2844220,0.1848,2446.2891,451.9643
2844256,0.1848,2426.7578,448.3558
2844293,0.1056,2426.7578,256.2033
2844329,0.1584,2426.7578,384.305
2844365,0.1056,2446.2891,258.2653
2844402,0.2375,2441.4063,579.9371
2844438,0.3167,2426.7578,768.6099
2844475,0.1848,2412.1094,445.6494
2844511,0.132,2431.6406,320.8985
2844548,0.1584,2451.1719,388.1712
2844583,0.1848,2446.2891,451.9643
2844620,0.2111,2402.3438,507.2516
2844656,0.1848,2402.3438,443.8452
2844693,0.1584,2407.2266,381.212
2844730,0.1584,2421.875,383.5317
2844766,0.1584,2451.1719,388.1712
2844803,0.1848,2421.875,447.4537
2844838,0.1584,2421.875,383.5317
2844875,0.1584,2421.875,383.5317
2844911,0.2375,2431.6406,577.6173
2844948,0.1848,2431.6406,449.2579
2844984,1.4253,2299.8047,3277.8044
2845022,1.5836,2226.5625,3526.0173
2845060,1.3989,2202.1484,3080.4968
2845096,1.3197,2236.3281,2951.2354
2845134,1.2669,2250.9766,2851.7439
2845171,1.2405,2231.4453,2768.1042
2845209,1.2141,2236.3281,2715.1367
2845246,1.2141,2260.7422,2744.7778
2845284,1.1877,2265.625,2690.908
2845321,1.1349,2246.0938,2549.1455
2845359,1.2141,2231.4453,2709.2085
2845396,1.1613,2246.0938,2608.4282
2845433,1.1085,2265.625,2511.5142
2845471,1.0821,2250.9766,2435.8647
2845508,1.1613,2250.9766,2614.0986
2845546,1.1085,2270.5078,2516.927
2845583,1.2141,2275.3906,2762.5625
2845621,1.0821,2246.0938,2430.5808
2845659,1.0821,2275.3906,2462.2842
2845696,1.2405,2265.625,2810.5039
2845733,1.1613,2294.9219,2665.1331
