timestamp,kalman.stateX,kalman.stateY,kalman.stateZ,gyro.x,gyro.xRaw,gyro.xVariance,gyro.y,gyro.yRaw,gyro,yVariance
0,0.0,0.0,0.0,12.118898391723633,183,5250.0,11.227458953857422,180,9996.0
10,0.0007785339839756489,2.083729486912489e-05,0.00012862682342529297,6.2283854484558105,71,5250.0,8.331913948059082,121,9996.0
20,0.0005265411455184221,0.0005249088280834258,0.00034040212631225586,-1.2396115064620972,-53,5250.0,4.63728141784668,61,9996.0
30,-4.7359149903059006e-05,0.0007706686155870557,-0.0006815195083618164,-8.797808647155762,-173,5250.0,1.1113399267196655,-1,9996.0
40,-1.971493475139141e-05,0.0015278612554538995,-0.0006041526794433594,-13.515020370483398,-231,5250.0,-2.1979010105133057,-53,9996.0
50,-0.00021887407638132572,0.0017552318749949336,-0.0005579590797424316,-17.006879806518555,-288,5250.0,-5.178439617156982,-106,9996.0
60,-0.0006456405390053988,0.002218613517470658,-0.0005117058753967285,-18.07164764404297,-288,5250.0,-8.922819137573242,-158,9996.0
70,-0.002115580311510712,0.002665815409272909,-0.0004514455795288086,-14.61862564086914,-212,5250.0,-11.6546630859375,-199,9996.0
80,-0.002948416498838924,0.001992184028495103,-1.6421079635620117e-05,-7.740525245666504,-93,5250.0,-12.595146179199219,-195,9996.0
90,-0.003820268379058689,0.002387012355029583,3.966689109802246e-05,-1.1481446027755737,10,5250.0,-11.322941780090332,-178,9996.0
100,-0.00380326178856194,0.00232504412997514,0.00015205144882202148,6.485235691070557,144,5250.0,-7.3218865394592285,-101,9996.0
110,-0.0042630506213754416,0.0017003727261908352,0.0002371072769165039,13.216032981872559,247,5250.0,0.4666111171245575,52,9996.0
120,-0.0032770608668215573,0.0006464421458076686,0.000873178243637085,17.337892532348633,286,5250.0,7.688476085662842,141,9996.0
130,-0.002687288448214531,0.00020858802599832416,0.0009750425815582275,15.7295560836792,235,5250.0,8.5244722366333,135,9996.0
140,-0.0020977347157895565,5.717272870242596e-06,0.0010842382907867432,8.92180061340332,107,5250.0,6.991442680358887,118,9996.0
150,-0.0015873617958277464,-0.00045015872456133366,0.0011984705924987793,2.114084243774414,13,5250.0,7.70866060256958,117,9996.0
160,-0.0026377832982689142,0.0003025384503416717,0.0014550983905792236,-3.274103879928589,-82,5250.0,6.016671180725098,96,9996.0
170,-0.002260641078464687,0.0006729077431373298,0.0003682374954223633,-10.40978717803955,-204,5250.0,3.8059189319610596,52,9996.0
180,-0.002002751687541604,0.0015721629024483263,0.0004698336124420166,-16.216894149780273,-273,5250.0,3.10534930229187,54,9996.0
190,-0.0017612619558349252,0.0027731251902878284,0.0004947185516357422,-17.214675903320312,-268,5250.0,3.893650531768799,63,9996.0
200,-0.001451974269002676,0.0015528407820966095,0.0005881786346435547,-13.68459701538086,-199,5250.0,2.3613922595977783,28,9996.0
210,-0.002156911592464894,0.0024304970866069198,-0.0006697773933410645,-8.415312767028809,-100,5250.0,-1.3178714513778687,-41,9996.0
220,-0.003092961642323644,0.0020602549193426967,-0.0005878806114196777,0.2507360577583313,39,5250.0,-6.280054092407227,-114,9996.0
230,-0.003562831610906869,0.0018646601238287985,-0.0005025565624237061,11.790238380432129,246,5250.0,-15.006361961364746,-267,9996.0
240,-0.003888031526003033,0.0007990708400029689,-0.00036853551864624023,18.517507553100586,278,5250.0,-19.994970321655273,-335,9996.0
250,-0.00446366099640727,0.0011742593851522543,0.0008140504360198975,15.978106498718262,223,5250.0,-18.207441329956055,-304,9996.0
260,-0.004946752451360226,0.0001936574699357152,0.0008658766746520996,5.450911521911621,73,5250.0,-13.12098217010498,-171,9996.0
270,-0.003348225640365854,-7.279298733919859e-05,0.0008882880210876465,1.190413475036621,-34,5250.0,-12.027286529541016,-168,9996.0
280,-0.0033137709397124127,0.001642409071791917,0.0009545683860778809,-3.957827091217041,-66,5250.0,-11.1470365524292,-229,9996.0
290,-0.004224390373565257,0.001981079811230302,0.0010119974613189697,-7.7595648765563965,-91,5250.0,-18.43424415588379,-394,9996.0
300,-0.0040771603817120194,0.0016640180838294327,0.0005747377872467041,-6.375951766967773,-98,5250.0,-30.167816162109375,-562,9996.0
310,-0.004812960512936115,0.0021106323692947626,0.0007017850875854492,-6.781647682189941,-99,5250.0,-40.24138641357422,-706,9996.0
320,-0.006215966306626797,0.002523452858440578,0.0007761716842651367,-6.037309169769287,-125,5250.0,-48.264949798583984,-863,9996.0
330,-0.006661039078608155,0.0030584728810936213,0.0008383095264434814,-7.2377095222473145,-80,5250.0,-54.975711822509766,-932,9996.0
340,-0.006683123996481299,0.0018119694432243705,0.00056418776512146,-0.662743091583252,-18,5250.0,-59.550594329833984,-904,9996.0
350,-0.007692104438319802,0.0018904571770690382,0.0004366636276245117,2.0608277320861816,71,5250.0,-64.61357879638672,-1074,9996.0
360,-0.009248872986063361,0.001549724314827472,0.00015631318092346191,10.12380313873291,217,5250.0,-68.98968505859375,-1195,9996.0
370,-0.007888791849836707,0.0014965992013458163,0.0007020533084869385,14.05970287322998,213,5250.0,-74.18427276611328,-1214,9996.0
380,-0.00922020641155541,0.0005148258060216904,0.0004648268222808838,17.738130569458008,256,5250.0,-71.19225311279297,-1035,9996.0
390,-0.010200156131759286,0.0008937266538850963,-5.5223703384399414e-05,14.99306583404541,228,5250.0,-45.1877555847168,-527,9996.0
400,-0.008892441401258111,-8.747563697397709e-05,0.0005814731121063232,11.673136711120605,188,5250.0,-6.775000095367432,49,9996.0
410,-0.00652380776591599,0.0007315762632060796,0.0016277432441711426,5.882906436920166,81,5250.0,32.381385803222656,632,9996.0
420,-0.0037904822384007275,0.0005535764503292739,0.002489537000656128,-2.760119915008545,-43,5250.0,63.70853805541992,1140,9996.0
430,-0.0027883200091309845,0.0008482333505526185,0.0029851794242858887,-9.245944023132324,-198,5250.0,88.459228515625,1542,9996.0
440,-5.859648808836937e-06,0.0017221972811967134,0.0032033026218414307,-16.510725021362305,-281,5250.0,105.17179870605469,1725,9996.0
450,-0.004320075502619147,0.0021207418758422136,0.003703087568283081,-15.627016067504883,-260,5250.0,110.80509185791016,1856,9996.0
460,-0.0035173581854905933,0.002429495332762599,0.003915905952453613,-11.900408744812012,-122,5250.0,101.97429656982422,1638,9996.0
470,-0.0020780788036063313,0.0022701065754517913,0.004013478755950928,-2.4066896438598633,46,5250.0,76.65559387207031,954,9996.0
480,-0.0036152395769022405,0.0022332604276016355,0.0032913386821746826,3.5752837657928467,118,5250.0,36.76152038574219,196,9996.0
490,-0.006475302157923579,0.0018327672150917351,0.004223227500915527,8.43686580657959,133,5250.0,-9.618734359741211,-452,9996.0
500,-0.008479420328512788,0.001213397626997903,0.004863053560256958,8.74412727355957,100,5250.0,-54.63711166381836,-1033,9996.0
510,-0.011994778411462903,0.0014314109284896404,0.00553545355796814,5.4038777351379395,80,5250.0,-93.50463104248047,-1663,9996.0
520,-0.015208671102300286,0.0010764385133370524,0.0038818717002868652,5.302007675170898,77,5250.0,-134.1041259765625,-2343,9996.0
530,-0.013308648252859712,0.0007052916917018592,0.0045233070850372314,3.6521103382110596,28,5250.0,-163.8654022216797,-2711,9996.0
540,-0.01808005035854876,0.00044470030115917325,0.00411495566368103,4.517432689666748,62,5250.0,-178.52011108398438,-2786,9996.0
550,-0.020429207244887948,0.00010460405610501766,0.0039164721965789795,-0.15994589030742645,-78,5250.0,-159.68605041503906,-2347,9996.0
560,-0.023340463871136308,0.00014526565792039037,0.002038508653640747,-7.450646877288818,-99,5250.0,-117.36495971679688,-1817,9996.0
570,-0.024905560771003366,0.0006173652654979378,0.002205371856689453,-6.963637828826904,-124,5250.0,-65.86739349365234,-883,9996.0
580,-0.021118616918101907,0.0012499591684900224,0.006214499473571777,-9.14196491241455,-105,5250.0,-1.2497631311416626,384,9996.0
590,-0.02043367945589125,0.0017345465021207929,0.00804552435874939,-8.05522346496582,-184,5250.0,63.7679557800293,1428,9996.0
600,-0.01751734525896609,0.002331316703930497,0.011259287595748901,-3.2647690773010254,-29,5250.0,123.4894790649414,2265,9996.0
610,-0.014442207524552941,0.0018472314695827663,0.011003255844116211,0.66462242603302,-57,5250.0,164.24806213378906,2892,9996.0
620,-0.020826602587476373,0.0017465848941355944,0.011394679546356201,5.735445499420166,99,5250.0,182.57249450683594,3039,9996.0
630,-0.017406223574653268,0.0012368618627078831,0.013111025094985962,13.92923355102539,322,5250.0,173.05996704101562,2577,9996.0
640,-0.017528742784634233,9.06921923160553e-06,0.014137744903564453,20.716279983520508,351,5250.0,143.87095642089844,1990,9996.0
650,-0.017221027286723256,-0.0005978079279884696,0.0117512047290802,20.09358024597168,384,5250.0,104.41485595703125,1454,9996.0
660,-0.022615829715505242,-0.0003580971388146281,0.013637900352478027,14.140314102172852,263,5250.0,54.11246109008789,645,9996.0
670,-0.024360951269045472,-0.00046975468285381794,0.014669299125671387,4.649868488311768,16,5250.0,-7.474442958831787,-343,9996.0
680,-0.026625788072124124,0.00029718142468482256,0.015865445137023926,-6.157292366027832,-197,5250.0,-74.50719451904297,-1414,9996.0
690,-0.031768387416377664,0.0009673822278273292,0.012569010257720947,-15.59278392791748,-354,5250.0,-112.28987884521484,-1863,9996.0
700,-0.031928880373016,0.002300317049957812,0.013463735580444336,-21.39046859741211,-347,5250.0,-122.23623657226562,-1969,9996.0
710,-0.03422900871373713,0.002200843533501029,0.014204561710357666,-22.54861831665039,-339,5250.0,-106.96045684814453,-1679,9996.0
720,-0.037640331545844674,0.0014497304218821228,0.01457124948501587,-23.033437728881836,-405,5250.0,-67.899169921875,-800,9996.0
730,-0.03777655051089823,0.00314790359698236,0.015719205141067505,-18.390663146972656,-305,5250.0,-16.928621292114258,-17,9996.0
740,-0.03626823634840548,0.001044826549332356,0.01300153136253357,-9.834373474121094,14,5250.0,33.843936920166016,606,9996.0
