0605,r???b?&????b????r????j355480645,0.2903,4047.8516,1175.2103
355480684,0.2903,4067.3828,1180.8807
355480724,0.2639,4052.7344,1069.6617
355480763,0.2639,4047.8516,1068.3729
355480803,0.2375,4052.7344,962.6956
355480842,0.2375,4052.7344,962.6956
355480880,0.2111,4028.3203,850.5744
355480919,0.2639,4047.8516,1068.3729
355480957,0.2111,4047.8516,854.6984
355480996,0.2375,4033.2031,958.0560
355481034,0.2639,4047.8516,1068.3729
355481074,0.2903,4052.7344,1176.6279
355481114,0.2639,4042.9688,1067.0842
355481153,0.2639,4052.7344,1069.6617
355481193,0.2639,4047.8516,1068.3729
355481232,0.2903,4057.6172,1178.0455
355481272,0.2375,4052.7344,962.6956
355481311,0.2639,4052.7344,1069.6617
355481350,0.2375,4013.6719,953.4166
355481389,0.3695,4052.7344,1497.5265
355481427,0.2375,4057.6172,963.8554
355481466,0.2639,4038.0859,1065.7954
355481506,0.2639,4047.8516,1068.3729
355481545,0.3431,4047.8516,1388.8849
355481585,0.2639,4047.8516,1068.3729
355481624,0.2903,4042.9688,1173.7927
355481664,0.2375,4052.7344,962.6956
355481703,0.2111,4057.6172,856.7604
355481741,0.2111,4042.9688,853.6674
355481780,0.2375,4047.8516,961.5356
355481818,0.2375,4047.8516,961.5356
355481857,0.3431,4047.8516,1388.8849
355481895,0.2639,4047.8516,1068.3729
355481935,0.2639,4052.7344,1069.6617
355481975,0.2903,4047.8516,1175.2103
355482014,0.2903,4052.7344,1176.6279
355482054,0.2639,4052.7344,1069.6617
355482093,0.2375,4047.8516,961.5356
355482132,0.2111,4033.2031,851.6054
355482171,0.2111,4057.6172,856.7604
355482209,0.2375,4052.7344,962.6956
355482248,0.2903,4057.6172,1178.0455
355482287,0.2639,4057.6172,1070.9504
355482327,0.2375,4047.8516,961.5356
355482364,0.2375,4038.0859,959.2159
355482403,0.2639,4052.7344,1069.6617
355482443,0.2375,4052.7344,962.6956
355482481,0.1848,4057.6172,749.6653
355482520,0.2375,4047.8516,961.5356
355482558,0.4223,4047.8516,1709.3967
355482598,0.2375,4047.8516,961.5356
355482637,0.2375,4033.2031,958.0560
355482675,0.2903,4057.6172,1178.0455
355482715,0.2903,4052.7344,1176.6279
355482754,0.2639,4047.8516,1068.3729
355482793,0.2111,4062.5000,857.7914
355482832,0.2639,4057.6172,1070.9504
355482871,0.1848,4042.9688,746.9590
355482910,0.3959,4047.8516,1602.5594
355482949,0.2639,4057.6172,1070.9504
355482989,0.2903,4047.8516,1175.2103
355483028,0.2111,4033.2031,851.6054
355483067,0.2375,4038.0859,959.2159
355483106,0.2375,4033.2031,958.0560
355483144,0.2639,4052.7344,1069.6617
355483184,0.2111,4057.6172,856.7604
355483222,0.2111,4057.6172,856.7604
355483260,0.3959,4042.9688,1600.6263
355483300,0.2375,4062.5000,965.0153
355483338,0.2375,4038.0859,959.2159
355483377,0.2639,4052.7344,1069.6617
355483416,0.3695,4052.7344,1497.5265
355483456,0.2639,4057.6172,1070.9504
355483495,0.2903,4047.8516,1175.2103
355483535,0.2111,4047.8516,854.6984
355483574,0.2111,4047.8516,854.6984
355483612,0.2375,4057.6172,963.8554
355483651,0.2375,4038.0859,959.2159
355483688,0.3167,4062.5000,1286.6870
355483728,0.3695,4057.6172,1499.3307
355483768,0.2375,4038.0859,959.2159
355483806,0.2903,4057.6172,1178.0455
355483846,0.2375,4111.3281,976.6140
355483884,0.4223,4052.7344,1711.4587
355483924,0.2111,4057.6172,856.7604
355483962,0.2111,4067.3828,858.8224
355484001,0.2111,4062.5000,857.7914
355484040,0.2375,4072.2656,967.3350
355484078,0.2639,4052.7344,1069.6617
355484118,0.2375,4038.0859,959.2159
355484155,0.2639,4047.8516,1068.3729
355484195,0.2375,4052.7344,962.6956
355484234,0.1584,4047.8516,641.0237
355484272,0.2375,4047.8516,961.5356
355484311,0.2111,4047.8516,854.6984
355484349,0.2639,4057.6172,1070.9504
355484389,0.2639,4057.6172,1070.9504
355484428,0.2639,4057.6172,1070.9504
355484468,0.1848,4052.7344,748.7632
355484507,0.2375,4057.6172,963.8554
355484545,0.2639,4062.5000,1072.2393
355484584,0.2639,4052.7344,1069.6617
355484623,0.3431,4047.8516,1388.8849
355484663,0.2375,4052.7344,962.6956
355484702,0.2639,4052.7344,1069.6617
355484741,0.2375,4028.3203,956.8962
355484780,0.2639,4057.6172,1070.9504
355484819,0.3167,4057.6172,1285.1405
355484859,0.2639,4052.7344,1069.6617
355484899,0.2639,4057.6172,1070.9504
355484938,0.2375,4067.3828,966.1752
355484977,0.2639,4057.6172,1070.9504
355485016,0.2375,4052.7344,962.6956
355485054,0.2639,4047.8516,1068.3729
355485093,0.2639,4038.0859,1065.7954
355485133,0.3167,4057.6172,1285.1405
355485173,0.3431,4052.7344,1390.5603
355485212,0.1848,4052.7344,748.7632
355485251,0.2639,4033.2031,1064.5067
355485290,0.2375,4057.6172,963.8554
355485329,0.2639,4052.7344,1069.6617
355485369,0.2375,4106.4453,975.4542
355485407,0.2375,4057.6172,963.8554
355485446,0.2903,4052.7344,1176.6279
355485485,0.3167,4047.8516,1282.0475
355485524,0.2903,4062.5000,1179.4631
355485564,0.2903,4047.8516,1175.2103
355485603,0.2639,4033.2031,1064.5067
355485643,0.2111,4047.8516,854.6984
355485681,0.2903,4052.7344,1176.6279
355485721,0.2111,4082.0313,861.9154
355485759,0.3167,4121.0938,1305.2450
355485799,0.2639,4057.6172,1070.9504
355485839,0.2639,4057.6172,1070.9504
355485878,0.2111,4052.7344,855.7294
355485917,0.2375,4067.3828,966.1752
355485955,0.2639,4052.7344,1069.6617
355485995,0.3167,4057.6172,1285.1405
355486034,0.2903,4067.3828,1180.8807
355486073,0.2375,4052.7344,962.6956
355486112,0.4223,4057.6172,1713.5208
355486151,0.2111,4057.6172,856.7604
355486190,0.2375,4052.7344,962.6956
355486229,0.2375,4052.7344,962.6956
355486267,0.2639,4047.8516,1068.3729
355486307,0.1848,4042.9688,746.9590
355486345,0.3695,4052.7344,1497.5265
