266597692,0.2375,4028.3203,956.8962
266597730,0.2111,4028.3203,850.5744
2659,1065.7954
266597652,0.2639,4038.0859,1065.7954
266597692,0.2375,4028.3203,956.8962
266597730,0.2111,4028.3203,850.5744
266597?S,0.63?4023.4375,1061.9292
266597808,0.2375,4038.0859,959.2159
266597847,0.4223,4038.0859,1705.2728
266597886,0.2639,4038.0859,1065.7954
266597925,0.1848,4047.8516,747.8611
266597964,0.2375,4052.7344,962.6956
266598002,0.2111,4033.2031,851.6054
266598041,0.2375,4023.4375,955.7363
266598080,0.2903,4038.0859,1172.3750
266598119,0.2639,4042.9688,1067.0842
266598159,0.3167,4042.9688,1280.5010
266598198,0.2375,4042.9688,960.3758
266598237,0.2375,4042.9688,960.3758
266598276,0.2375,4033.2031,958.0560
266598313,0.2639,4028.3203,1063.2180
266598353,0.2375,4018.5547,954.5764
266598391,0.2639,4038.0859,1065.7954
266598431,0.3695,4028.3203,1488.5052
266598470,0.3959,4042.9688,1600.6263
266598510,0.2639,4018.5547,1060.6405
266598550,0.2639,4047.8516,1068.3729
266598589,0.3695,4042.9688,1493.9180
266598629,0.2111,4042.9688,853.6674
266598667,0.2375,4047.8516,961.5356
266598706,0.2375,4038.0859,959.2159
266598745,0.2375,4042.9688,960.3758
266598782,0.2639,4042.9688,1067.0842
266598822,0.2375,4038.0859,959.2159
266598860,0.2639,4038.0859,1065.7954
266598900,0.2903,4038.0859,1172.3750
266598939,0.2375,4042.9688,960.3758
266598978,0.2639,4038.0859,1065.7954
266599018,0.2903,4028.3203,1169.5398
266599057,0.2639,4042.9688,1067.0842
266599097,0.2111,4047.8516,854.6984
266599135,0.2375,4042.9688,960.3758
266599174,0.2111,4042.9688,853.6674
266599213,0.2111,4042.9688,853.6674
266599250,0.2639,4042.9688,1067.0842
266599290,0.2375,4038.0859,959.2159
266599328,0.2111,4047.8516,854.6984
266599367,0.2111,4042.9688,853.6674
266599405,0.2375,4038.0859,959.2159
266599444,0.2375,4042.9688,960.3758
266599483,0.2111,4018.5547,848.5124
266599521,0.3695,4033.2031,1490.3094
266599561,0.3695,4033.2031,1490.3094
266599600,0.2639,4042.9688,1067.0842
266599640,0.2375,4038.0859,959.2159
266599678,0.2639,4042.9688,1067.0842
266599717,0.2111,4033.2031,851.6054
266599756,0.2111,4042.9688,853.6674
266599794,0.2111,4038.0859,852.6364
266599833,0.2639,4042.9688,1067.0842
266599873,0.2111,4042.9688,853.6674
266599911,0.3431,4038.0859,1385.5342
266599951,0.2111,4038.0859,852.6364
266599989,0.1848,4038.0859,746.0569
266600028,0.2903,4038.0859,1172.3750
266600067,0.2375,4033.2031,958.0560
266600105,0.2375,4047.8516,961.5356
266600144,0.3695,4038.0859,1492.1138
266600183,0.2903,4038.0859,1172.3750
266600223,0.2375,4047.8516,961.5356
266600261,0.3959,4038.0859,1598.6932
266600301,0.2903,4057.6172,1178.0455
266600341,0.2111,4042.9688,853.6674
266600379,0.2111,4042.9688,853.6674
266600418,0.2111,4042.9688,853.6674
266600456,0.3695,4042.9688,1493.9180
266600496,0.2639,4042.9688,1067.0842
266600535,0.2903,4047.8516,1175.2103
